åé,ì˙,ójì˙,ïΩãœäOãCâ∑[Åé],,,ïΩãœê‚ëŒéºìx[g/kg'],,,íºíBì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÅE0.89Ç≈èúÇµÇƒäÓèÄâªçœÇ›),,,,,,,,,ìVãÛÅEîΩéÀì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÇΩÇæÇµ0.808ÇÕèÊÇ∂ÇƒÇ¢Ç»Ç¢),,ñÈä‘ï˙éÀ[Wh/m2],,
,,,ëSì˙,7Å`18éû,19Å`6éû,ëSì˙,7Å`18éû,19Å`6éû,S,SW,W,NW,N,NE,E,SE,êÖïΩ,âîíº,êÖïΩ,âîíº,êÖïΩ
6,2,3,24.4,25.2,23.6,17.3,17.7,17.0,5.6,35.4,61.0,45.5,17.7,62.4,84.6,50.7,161.5,1196.9,2160.9,232.6,465.2
6,3,4,25.7,28.1,23.4,13.9,13.2,14.6,160.2,1049.0,1634.6,1142.7,187.4,1125.2,1720.8,1171.5,4789.9,1567.6,2402.8,676.3,1352.6
6,4,5,25.3,28.0,22.5,13.3,14.1,12.5,171.1,1442.7,2339.3,1676.8,313.3,1403.7,2052.1,1337.9,5591.0,1386.7,1995.7,836.2,1672.4
6,5,6,25.8,29.1,22.5,12.2,11.7,12.8,161.1,1354.2,2193.1,1564.5,315.5,1293.9,1867.4,1201.4,5290.3,1457.5,2153.9,874.6,1749.2
6,6,7,25.5,28.2,22.8,14.0,13.7,14.3,163.5,1443.4,2360.1,1699.2,367.5,1542.8,2184.0,1370.9,5664.4,1375.1,1966.6,863.5,1727.1
6,7,1,26.3,29.6,22.9,13.4,13.4,13.4,135.0,1007.9,1573.5,1093.9,235.4,1375.0,1967.7,1241.2,4747.5,1592.9,2451.6,758.9,1517.7
6,8,2,25.6,27.6,23.6,16.3,16.7,15.9,9.9,71.6,142.5,119.1,134.4,877.1,1111.7,611.6,882.6,1542.6,2717.9,394.3,788.5
6,9,3,21.3,21.1,21.4,14.6,14.2,15.1,2.4,38.1,79.0,68.4,17.1,9.1,11.7,7.2,77.6,909.2,1645.6,201.2,402.4
6,10,4,22.3,25.2,19.5,11.1,10.4,11.8,152.1,1512.5,2638.1,1992.2,445.0,1486.9,2134.1,1353.1,5844.4,1329.9,1867.8,913.5,1827.1
6,11,5,21.4,24.3,18.4,10.6,9.9,11.3,151.7,1505.8,2582.3,1923.3,466.0,1683.3,2340.7,1432.3,5965.6,1306.1,1812.0,992.6,1985.2
6,12,6,22.6,24.5,20.8,13.1,13.6,12.7,120.2,858.4,1280.6,826.8,118.6,363.9,577.5,410.7,3637.6,1656.0,2674.9,607.1,1214.2
6,13,7,21.9,23.2,20.5,12.7,12.3,13.0,3.8,43.5,83.8,68.1,22.9,57.3,74.6,41.9,152.2,1185.0,2139.9,250.0,500.1
6,14,1,19.5,19.7,19.3,13.5,13.7,13.3,.3,12.3,20.9,14.9,6.2,28.5,36.8,19.9,48.0,727.3,1317.7,158.7,317.5
6,15,2,19.3,19.7,19.0,13.2,13.2,13.3,3.4,18.9,31.5,23.6,7.9,38.4,54.5,33.8,123.2,968.4,1749.2,175.0,350.1
6,16,3,21.5,23.0,20.0,12.8,12.5,13.2,7.2,193.2,312.7,209.1,34.5,75.0,96.8,53.5,476.9,1462.0,2613.3,379.7,759.4
6,17,4,22.7,24.5,20.9,13.8,14.0,13.5,44.9,595.0,955.4,651.1,101.3,270.3,352.4,212.1,1832.1,1872.5,3233.1,502.4,1004.8
6,18,5,22.8,24.3,21.4,14.5,15.2,13.8,17.2,105.3,237.2,212.9,141.7,822.5,1074.1,611.2,1084.1,1452.2,2535.3,439.0,878.1
6,19,6,22.9,23.2,22.5,16.3,16.5,16.1,.0,16.2,30.5,24.0,10.2,26.1,28.5,12.2,29.7,672.0,1218.8,179.1,358.2
6,20,7,23.4,24.0,22.8,13.2,12.7,13.6,3.6,135.0,275.4,233.5,55.1,65.7,83.3,46.0,246.2,1363.1,2453.9,411.7,823.4
6,21,1,22.6,24.7,20.5,11.8,11.9,11.8,44.4,314.3,541.2,408.1,196.9,1367.6,1885.4,1116.3,2648.3,1777.1,2980.8,697.2,1394.4
6,22,2,21.6,23.9,19.3,11.0,10.3,11.8,136.3,1503.0,2657.6,2018.7,543.1,1775.6,2410.7,1425.6,5990.9,1297.9,1793.3,1003.7,2007.3
6,23,3,22.2,24.4,19.9,12.2,12.5,12.0,118.5,590.5,862.3,534.3,263.1,1583.1,2154.6,1277.1,4531.2,1558.4,2409.7,742.6,1485.2
6,24,4,23.7,24.1,23.4,14.3,14.8,13.8,2.2,46.7,92.2,75.8,23.8,53.7,66.8,35.8,129.7,1114.2,2013.2,233.8,467.5
6,25,5,21.6,21.7,21.5,14.6,15.3,13.9,.0,9.2,18.4,15.2,7.3,21.7,25.3,12.1,23.6,655.7,1189.7,175.6,351.2
6,26,6,23.6,26.3,20.9,11.9,11.3,12.5,133.2,1432.4,2500.0,1881.6,436.3,1455.5,2049.2,1262.3,5681.6,1377.8,1970.1,885.6,1771.2
6,27,7,23.5,26.0,20.9,13.3,13.1,13.6,134.1,1338.1,2219.6,1602.2,389.7,1663.4,2278.7,1363.7,5702.9,1369.2,1952.7,838.5,1677.0
6,28,1,24.0,25.7,22.4,15.6,15.8,15.4,60.9,263.1,352.0,193.8,51.5,219.9,337.0,227.6,1668.6,1805.2,3128.5,431.5,862.9
6,29,2,23.1,23.9,22.3,16.3,16.8,15.7,2.6,42.4,84.4,69.8,25.2,58.8,72.1,37.8,127.7,1026.4,1853.8,193.6,387.3
6,30,3,23.9,25.1,22.7,15.8,15.5,16.1,12.7,63.3,121.5,97.6,38.4,226.7,374.9,248.5,666.5,1497.8,2660.9,295.4,590.8
7,1,4,24.6,25.4,23.7,16.6,16.6,16.6,20.4,10.7,18.8,15.6,14.5,119.6,207.4,152.3,546.6,1258.4,2237.6,299.5,598.9
7,2,5,22.6,22.1,23.0,17.1,16.6,17.6,.0,10.4,20.1,16.3,3.5,4.8,6.1,3.3,17.1,544.6,988.6,130.8,261.7
7,3,6,27.3,29.2,25.4,18.5,19.1,17.9,57.1,543.5,856.5,581.6,54.7,290.7,501.9,371.9,2191.5,1871.9,3200.6,411.1,822.2
7,4,7,29.1,31.0,27.2,17.6,17.8,17.4,96.9,895.4,1487.5,1083.7,203.9,873.4,1265.2,814.4,3596.0,1850.5,3027.3,651.3,1302.6
7,5,1,28.1,30.3,26.0,17.4,17.9,16.8,89.5,767.5,1257.8,907.3,176.0,675.1,973.8,622.9,3001.4,1921.2,3211.0,697.2,1394.4
7,6,2,28.8,31.0,26.5,17.2,17.4,16.9,63.6,768.3,1384.4,1097.9,265.8,1004.6,1361.1,817.1,2696.5,1933.3,3257.6,769.3,1538.6
7,7,3,28.8,31.4,26.2,16.8,16.8,16.9,107.7,885.0,1406.7,994.7,232.5,1214.0,1684.4,1034.3,3846.3,1781.5,2877.3,757.7,1515.4
7,8,4,29.7,32.2,27.3,17.7,17.8,17.6,126.6,1209.8,2075.5,1552.4,388.0,1384.5,1920.4,1180.3,4483.5,1658.1,2590.0,754.2,1508.4
7,9,5,25.5,25.3,25.7,18.7,18.9,18.5,.0,5.4,10.6,8.9,8.0,31.6,35.9,16.7,17.4,619.6,1124.6,191.3,382.6
7,10,6,28.2,30.3,26.1,18.2,18.5,17.9,37.2,594.6,947.0,655.7,77.2,274.2,399.5,258.0,1530.9,1871.5,3258.7,507.1,1014.1
7,11,7,28.0,29.0,27.1,18.4,18.6,18.1,42.3,112.3,234.1,204.6,129.4,761.1,1076.5,672.9,1399.9,1684.4,2929.6,527.4,1054.8
7,12,1,28.9,30.3,27.4,18.7,18.8,18.5,26.6,145.2,229.3,153.6,47.1,443.1,669.0,439.6,1061.3,1731.2,3048.2,471.6,943.2
7,13,2,29.3,30.8,27.8,18.5,18.6,18.5,116.8,639.0,895.8,550.1,126.0,913.3,1316.0,850.5,3180.3,1836.6,3042.4,632.7,1265.3
7,14,3,28.9,31.3,26.6,16.8,16.5,17.2,157.2,1203.0,1940.5,1394.9,308.1,1289.8,1839.1,1176.8,4417.0,1656.0,2593.5,819.3,1638.7
7,15,4,26.2,28.6,23.8,15.4,15.3,15.4,160.5,1100.4,1663.6,1129.0,223.6,1265.6,1814.5,1170.4,4331.6,1670.5,2629.5,874.0,1748.0
7,16,5,26.4,28.6,24.1,16.5,17.0,16.1,158.0,1065.7,1605.3,1087.5,183.6,1074.9,1589.0,1059.7,4093.1,1715.2,2734.2,826.3,1652.6
7,17,6,29.2,31.6,26.7,16.7,16.8,16.7,172.2,1138.0,1725.2,1178.3,236.8,1265.4,1824.2,1187.9,4305.1,1670.3,2630.7,845.5,1691.0
7,18,7,29.7,31.7,27.7,18.1,18.1,18.0,159.1,944.8,1484.8,1052.4,210.4,949.3,1417.5,959.9,3568.1,1808.6,2951.7,717.0,1434.0
7,19,1,28.2,29.7,26.7,17.9,17.4,18.4,137.0,791.2,1142.0,744.1,72.2,297.9,557.0,451.3,2746.0,1853.3,3114.5,504.2,1008.3
7,20,0,25.6,26.2,25.0,18.7,18.9,18.6,9.3,45.3,89.1,75.7,31.7,229.7,342.4,223.1,371.4,1187.5,2123.6,329.7,659.4
7,21,3,25.7,26.5,24.9,18.4,18.5,18.3,10.1,220.7,356.8,260.6,36.1,59.9,78.1,46.8,371.4,1216.2,2176.0,336.1,672.2
7,22,4,26.9,28.9,24.9,17.8,17.8,17.7,199.4,1142.0,1662.3,1104.0,148.8,900.9,1410.0,1006.6,3974.4,1713.5,2742.4,694.3,1388.6
7,23,5,26.7,28.7,24.8,17.7,17.7,17.7,201.7,928.1,1245.0,754.0,142.7,1151.6,1709.2,1162.0,3865.0,1715.9,2757.5,671.1,1342.1
7,24,6,27.1,29.3,25.0,16.5,16.3,16.8,222.5,1193.7,1709.9,1122.5,148.8,1002.5,1572.5,1129.4,4151.7,1667.9,2642.3,774.0,1548.0
7,25,7,26.8,28.8,24.8,17.4,17.2,17.7,250.8,1336.0,1956.5,1316.7,228.0,1259.7,1907.7,1329.4,4511.1,1585.3,2456.3,790.8,1581.7
7,26,1,27.2,29.0,25.3,17.6,17.5,17.6,262.4,1343.8,1916.2,1259.1,208.2,1292.0,1949.6,1357.1,4526.3,1575.4,2436.5,737.9,1475.8
7,27,2,25.9,26.0,25.9,19.5,20.1,18.8,6.3,37.2,70.5,57.2,13.0,31.5,62.9,49.4,121.9,924.9,1670.1,169.2,338.4
7,28,3,26.4,27.3,25.6,19.9,20.4,19.5,75.3,241.2,295.1,161.5,17.2,128.1,233.6,196.6,965.0,1779.3,3145.9,216.3,432.6
7,29,4,27.0,29.0,25.1,18.2,18.5,18.0,288.4,1405.9,1998.8,1318.7,225.8,1101.2,1639.3,1148.3,4122.1,1624.6,2563.3,662.9,1325.8
7,30,5,26.7,28.9,24.5,17.3,17.1,17.4,302.9,1347.2,1842.6,1170.7,146.2,1137.9,1807.3,1333.1,4377.2,1586.5,2471.4,797.8,1595.6
7,31,6,27.3,29.4,25.2,17.9,18.2,17.6,318.9,1354.6,1832.4,1152.9,163.0,1219.2,1908.2,1392.6,4400.4,1574.4,2447.0,764.7,1529.3
8,1,7,26.4,28.1,24.7,17.2,17.3,17.1,269.6,937.3,1136.3,624.2,74.8,895.8,1401.7,1038.9,3406.6,1752.3,2866.8,680.9,1361.9
8,2,1,26.4,28.3,24.5,17.0,17.2,16.8,337.1,1376.7,1814.1,1114.8,140.7,1154.3,1796.3,1326.1,4240.4,1597.5,2503.9,742.0,1484.0
8,3,2,26.3,28.2,24.4,16.9,16.6,17.2,240.7,452.5,503.4,268.3,50.6,749.7,1262.9,989.3,2596.7,1814.3,3056.4,662.9,1325.8
8,4,3,26.9,29.3,24.5,16.9,17.1,16.8,381.4,1411.1,1815.5,1091.6,135.2,1230.6,1964.3,1473.5,4408.4,1548.2,2398.1,791.4,1582.8
8,5,4,26.8,28.8,24.7,16.8,16.7,17.0,421.3,1536.0,1990.0,1210.9,151.4,1288.7,2072.5,1570.2,4650.2,1482.3,2255.1,812.9,1625.9
8,6,5,26.6,28.7,24.5,17.5,17.4,17.6,288.2,842.9,941.0,467.0,74.7,761.8,1123.7,824.0,2745.8,1745.4,2915.6,568.7,1137.4
8,7,6,27.3,28.9,25.7,19.2,19.5,19.0,115.9,193.7,216.9,104.6,17.5,283.8,546.6,458.1,1092.3,1736.4,3055.2,405.3,810.6
8,8,7,28.7,31.0,26.5,18.0,17.6,18.5,382.3,1108.6,1292.1,691.8,45.7,891.0,1537.6,1243.7,3667.3,1663.7,2680.7,664.1,1328.1
8,9,1,29.1,31.7,26.5,18.1,18.0,18.2,416.8,1201.7,1400.6,752.4,68.4,1034.8,1730.2,1368.8,3846.4,1624.9,2592.3,673.4,1346.8
8,10,2,28.6,31.1,26.1,18.0,17.8,18.3,458.1,1372.2,1647.9,926.6,65.8,993.7,1725.0,1410.1,4063.6,1579.8,2488.8,761.2,1522.4
8,11,3,28.8,31.1,26.5,18.6,18.5,18.8,487.5,1425.1,1703.1,955.0,71.6,1038.9,1797.4,1470.2,4137.4,1557.1,2440.0,761.8,1523.5
8,12,4,28.7,30.6,26.9,19.5,19.8,19.1,462.8,1303.0,1531.6,842.6,41.8,789.6,1458.8,1257.0,3746.2,1629.9,2610.9,705.4,1410.7
8,13,5,28.2,29.8,26.6,18.5,18.5,18.5,429.8,1134.2,1292.8,683.4,24.9,456.5,964.8,912.5,3192.6,1695.3,2784.2,585.0,1170.0
8,14,6,25.8,26.6,25.0,18.1,18.1,18.1,122.0,733.0,882.7,470.7,15.9,68.6,112.3,84.6,1028.9,1349.6,2356.2,346.6,693.1
8,15,7,23.8,23.0,24.6,17.6,16.8,18.3,1.8,8.2,10.4,5.9,.8,18.1,27.2,18.8,23.3,593.6,1076.9,138.4,276.8
8,16,1,27.6,28.4,26.7,19.9,20.5,19.4,83.1,233.2,236.3,82.3,10.4,158.8,283.9,218.4,594.7,1303.0,2313.2,319.8,639.7
8,17,2,28.3,29.8,26.8,19.0,19.1,18.9,511.4,1085.3,1191.3,622.7,51.0,976.5,1740.4,1463.7,3354.4,1663.8,2707.5,523.4,1046.7
8,18,3,28.1,29.3,26.8,18.3,18.6,18.1,409.4,418.9,325.2,103.0,32.0,787.6,1412.9,1209.9,2370.8,1671.5,2816.8,439.0,878.1
8,19,4,27.2,27.4,27.0,19.5,20.2,18.9,68.8,86.8,69.3,25.5,6.2,46.5,74.0,78.5,312.2,1136.6,2037.6,193.6,387.3
8,20,5,27.2,27.8,26.7,21.0,21.3,20.8,7.4,15.0,16.4,8.8,3.8,41.9,62.6,42.6,49.0,765.8,1387.5,173.9,347.7
8,21,6,27.2,27.5,27.0,18.7,18.9,18.6,6.1,25.4,31.0,16.5,3.6,35.3,49.6,32.0,42.9,629.9,1140.9,186.1,372.2
8,22,7,28.0,29.7,26.3,17.6,17.9,17.3,658.6,1516.0,1641.4,832.7,24.6,723.1,1405.6,1308.0,3545.9,1583.1,2542.3,705.9,1411.9
8,23,1,26.7,28.8,24.7,16.2,16.0,16.5,806.4,1676.2,1788.8,891.4,45.0,1050.8,1977.1,1778.7,4175.0,1439.1,2220.2,836.2,1672.4
8,24,2,26.2,28.2,24.2,17.3,17.6,17.0,735.0,1384.9,1414.7,673.5,31.3,821.5,1564.5,1452.4,3538.2,1558.9,2499.3,717.6,1435.1
8,25,3,25.9,26.3,25.4,19.3,19.8,18.9,2.3,2.8,4.4,3.2,1.6,27.5,41.6,29.0,17.8,578.6,1050.2,188.4,376.8
8,26,4,27.5,28.2,26.7,21.0,21.5,20.6,167.1,348.0,293.4,86.9,3.7,63.9,123.7,115.9,675.2,1376.6,2440.0,211.7,423.3
8,27,5,28.0,29.7,26.3,20.1,20.7,19.6,827.0,1558.1,1602.9,764.7,12.1,600.6,1375.4,1416.2,3638.7,1513.7,2408.6,537.9,1075.8
8,28,6,27.7,29.8,25.5,18.3,18.5,18.2,922.2,1642.4,1641.1,749.6,23.7,927.7,1860.5,1771.1,3936.9,1445.1,2253.9,750.1,1500.3
8,29,7,27.5,29.5,25.5,18.3,18.9,17.8,867.9,1555.1,1562.7,723.3,14.2,465.9,1147.8,1251.9,3434.3,1510.5,2422.5,700.1,1400.3
8,30,1,27.2,29.7,24.7,16.6,16.7,16.5,1020.0,1781.5,1778.8,818.3,18.4,888.8,1860.7,1830.8,4044.9,1398.7,2158.5,831.5,1663.1
8,31,2,27.8,30.4,25.3,17.7,17.9,17.6,1012.3,1706.6,1672.3,747.9,11.8,806.2,1739.4,1748.2,3871.9,1423.4,2220.2,752.5,1504.9
9,1,3,27.2,28.1,26.3,19.2,19.5,19.0,397.6,571.4,663.1,388.4,11.6,421.1,929.2,920.2,1450.6,1616.4,2798.2,362.9,725.7
9,2,4,27.8,29.2,26.4,20.1,20.4,19.8,1130.9,1540.2,1355.6,523.8,5.1,201.8,789.9,1123.8,3625.2,1333.5,2086.4,486.7,973.4
9,3,5,27.5,29.1,25.8,19.5,19.6,19.4,1007.7,1811.2,1686.2,717.2,5.4,309.4,746.6,948.8,3284.4,1442.8,2313.2,565.8,1131.6
9,4,6,28.5,30.2,26.7,19.5,19.7,19.2,1032.7,943.0,625.3,136.4,5.5,731.3,1645.7,1716.8,3217.2,1413.0,2266.7,566.4,1132.8
9,5,7,27.9,29.3,26.5,18.6,18.7,18.5,702.0,484.2,257.3,40.9,1.5,328.2,825.9,1008.7,2029.6,1476.7,2495.8,466.9,933.9
9,6,1,26.5,28.5,24.5,15.8,14.9,16.8,1304.6,1684.7,1437.7,533.5,3.9,607.7,1533.9,1752.8,3904.4,1332.3,2053.9,793.2,1586.3
9,7,2,25.1,26.6,23.6,16.4,16.7,16.2,103.6,170.5,167.2,80.5,.6,97.8,200.0,200.9,335.4,1259.4,2257.4,391.3,782.7
9,8,3,26.0,27.9,24.1,16.4,16.2,16.5,1135.9,1639.1,1419.3,542.5,2.4,572.0,1311.5,1465.4,3257.2,1453.5,2333.0,739.7,1479.3
9,9,4,25.9,27.9,23.9,15.7,15.6,15.8,1357.0,1685.6,1417.9,516.1,2.2,687.4,1702.1,1902.3,3747.8,1338.3,2077.1,825.7,1651.5
9,10,5,24.8,25.5,24.1,16.7,17.1,16.3,53.7,67.1,55.9,22.5,2.0,213.7,332.4,260.3,171.1,637.4,1140.9,312.8,625.7
9,11,6,25.0,26.9,23.1,13.5,12.4,14.7,1558.3,1581.2,1163.6,336.4,.6,449.0,1424.1,1823.2,3917.2,1226.1,1862.0,698.4,1396.8
9,12,7,22.1,24.8,19.5,10.3,9.4,11.2,1677.6,1910.6,1547.1,534.4,1.3,749.9,1953.2,2259.3,4208.9,1189.9,1763.1,1016.5,2032.9
9,13,1,23.0,25.2,20.9,12.2,12.1,12.3,640.9,167.4,96.7,44.7,.1,607.4,1577.0,1662.2,1627.4,1293.3,2194.6,626.9,1253.7
9,14,2,24.4,25.4,23.5,16.0,16.4,15.6,648.2,1308.4,1070.6,287.8,.1,10.6,42.7,107.0,1509.9,1178.3,2000.4,442.5,885.0
9,15,3,25.5,27.2,23.9,16.0,16.0,16.1,1185.0,1537.0,1185.7,380.5,.2,119.1,477.3,833.4,2620.2,1399.3,2298.1,582.7,1165.3
9,16,4,25.7,27.0,24.3,15.8,15.8,15.8,755.8,288.6,172.6,48.7,.0,337.0,1109.9,1360.8,1666.2,1347.0,2291.1,525.7,1051.4
9,17,5,25.5,27.2,23.9,13.3,12.6,14.0,1197.2,1346.5,1006.3,282.9,.0,155.3,675.6,1017.2,2522.0,1434.7,2371.4,715.8,1431.7
9,18,6,24.7,26.8,22.6,13.8,13.7,14.0,1333.8,1310.3,989.9,331.5,.1,409.6,1261.1,1608.6,2779.1,1413.9,2306.2,800.1,1600.3
9,19,7,25.6,27.2,23.9,15.0,15.4,14.7,990.4,1040.0,710.0,172.6,.0,239.5,782.1,997.3,2012.0,1468.4,2479.5,546.0,1092.1
9,20,1,22.8,23.4,22.3,13.1,12.9,13.2,14.9,10.0,9.6,3.1,.0,3.6,18.4,23.5,30.3,477.5,865.3,253.0,505.9
9,21,0,21.9,22.4,21.3,9.8,9.8,9.8,76.3,12.4,8.0,2.8,.0,38.2,144.0,165.6,150.4,743.5,1337.5,269.2,538.5
9,22,0,21.7,21.5,22.0,12.6,12.8,12.4,59.4,77.2,44.7,8.0,.0,.0,.1,14.4,106.7,663.7,1196.7,219.2,438.5
9,23,0,24.2,25.0,23.4,16.7,17.2,16.2,201.5,118.6,27.9,10.1,.0,22.7,74.6,183.4,352.7,922.6,1644.5,220.4,440.8
9,24,5,25.1,25.1,25.2,17.8,18.0,17.6,16.0,42.6,41.7,17.1,.0,3.6,7.4,7.2,29.5,522.9,947.8,132.0,264.0
9,25,6,26.0,27.9,24.2,15.8,15.7,15.9,1656.5,2090.3,1506.9,417.2,.0,242.2,668.8,1118.5,2857.3,1194.9,1899.2,626.9,1253.7
9,26,7,23.1,25.3,20.9,11.7,11.9,11.5,2051.0,1518.5,860.7,136.5,.0,479.8,1672.1,2274.2,3452.1,1132.9,1731.7,826.9,1653.8
9,27,1,19.9,21.6,18.2,7.0,7.0,7.1,2567.9,2522.9,1842.9,528.2,.0,593.1,2034.1,2723.2,4247.1,974.2,1361.9,1151.4,2302.7
9,28,2,19.1,21.0,17.2,9.3,9.4,9.1,839.2,526.9,243.1,60.6,.0,304.4,886.7,1163.5,1354.7,1282.1,2200.4,521.0,1042.0
9,29,3,20.8,21.8,19.8,13.4,14.4,12.3,78.3,396.2,444.6,216.0,.0,1.1,3.7,6.7,122.7,644.0,1156.0,336.1,672.2
9,30,4,20.9,23.0,18.8,10.7,10.0,11.5,1875.5,1375.4,705.7,121.2,.0,122.9,883.3,1587.2,2867.4,1164.1,1846.8,644.9,1289.8
10,1,5,22.4,24.8,20.1,12.5,12.6,12.4,2041.9,1718.6,1035.2,187.8,.0,271.7,1204.9,1841.2,3063.6,1179.4,1852.7,733.3,1466.5
10,2,6,22.8,25.2,20.4,13.3,13.4,13.2,2301.7,2139.8,1450.6,355.4,.0,357.0,1457.8,2146.3,3366.2,1120.6,1713.1,892.0,1784.0
10,3,7,23.7,25.8,21.7,14.7,15.2,14.2,1573.7,1589.8,1047.2,202.3,.0,235.0,893.1,1275.2,2248.8,1300.4,2148.1,707.7,1415.4
10,4,1,24.0,25.5,22.4,14.1,14.2,14.0,992.2,630.9,505.0,183.5,.0,295.2,1203.4,1495.6,1369.0,1282.3,2195.7,614.1,1228.1
10,5,2,21.1,21.6,20.5,10.9,10.5,11.3,569.5,553.5,256.4,23.1,.0,8.7,79.2,257.2,790.0,1096.1,1919.0,500.7,1001.3
10,6,3,17.5,19.8,15.2,6.9,6.6,7.2,2927.8,2605.6,1720.3,394.2,.0,434.5,1840.1,2729.8,3900.0,926.8,1307.2,1106.6,2213.2
10,7,4,18.0,20.3,15.6,10.0,10.5,9.5,763.8,206.1,80.2,9.2,.0,53.3,610.3,965.6,1014.2,1088.9,1884.1,475.7,951.3
10,8,5,18.0,18.2,17.8,11.9,12.1,11.8,29.4,72.6,70.5,22.7,.0,2.3,8.3,8.6,34.3,437.0,790.8,252.4,504.7
10,9,6,19.0,22.0,16.1,9.6,9.3,9.9,1984.4,1242.8,785.5,222.1,.0,360.5,1627.7,2407.0,2458.8,1110.9,1779.4,876.9,1753.8
10,10,7,16.8,19.8,13.8,8.3,8.3,8.4,2861.2,2309.9,1373.8,266.3,.0,368.8,1673.2,2613.8,3504.7,959.4,1404.9,960.6,1921.3
10,11,1,18.1,20.6,15.7,9.4,9.5,9.4,1912.8,1533.9,950.0,219.4,.0,190.1,1045.0,1724.9,2294.1,1193.2,1946.9,779.2,1558.4
10,12,0,20.8,22.5,19.2,11.4,11.8,11.0,885.1,1377.1,1038.8,205.0,.0,8.2,75.2,219.5,1024.7,1115.2,1927.1,530.9,1061.8
10,13,3,22.5,24.0,21.1,10.5,10.5,10.5,656.7,482.5,245.9,61.2,.0,36.0,225.6,549.9,771.9,1127.5,1975.9,433.8,867.6
10,14,4,21.5,22.7,20.2,12.4,12.1,12.8,97.6,102.1,67.2,10.6,.0,3.0,30.7,55.6,111.0,733.8,1323.5,211.1,422.2
10,15,5,21.3,23.1,19.6,12.5,12.3,12.6,2150.0,1232.7,470.5,26.1,.0,145.7,1121.8,1978.2,2455.7,1015.8,1613.1,587.9,1175.8
10,16,6,20.1,22.3,17.8,10.8,10.7,10.8,2455.4,2013.6,1198.5,224.0,.0,237.2,1249.5,2103.2,2652.6,1075.0,1695.7,905.4,1810.8
10,17,7,20.0,21.9,18.1,11.5,11.3,11.6,779.8,374.9,155.0,7.7,.0,65.8,471.8,809.5,851.7,1097.8,1914.3,544.9,1089.7
10,18,1,20.6,23.0,18.2,10.1,9.9,10.2,2832.3,2154.1,1189.8,180.3,.0,243.2,1436.2,2432.1,2967.3,968.6,1472.4,977.5,1955.0
10,19,2,19.5,22.0,16.9,8.0,7.4,8.6,1691.2,1754.7,1138.4,219.2,.0,108.8,597.6,1121.0,1702.4,1158.6,1938.7,957.1,1914.3
10,20,3,18.0,21.1,14.9,7.7,7.5,7.8,2358.1,1426.1,763.2,85.0,.0,251.5,1510.3,2393.7,2365.2,997.6,1582.8,991.5,1982.9
10,21,4,16.4,19.3,13.4,7.0,6.8,7.1,3325.0,2633.8,1521.8,257.3,.0,294.2,1701.2,2840.8,3244.2,865.7,1254.9,1152.5,2305.1
10,22,5,16.6,19.2,14.0,9.3,9.5,9.1,1066.4,200.2,56.5,5.6,.0,238.3,1211.1,1649.3,980.0,915.7,1566.6,622.2,1244.4
10,23,6,19.3,20.9,17.6,11.9,12.1,11.7,294.7,342.6,265.6,59.2,.0,14.0,114.5,196.5,258.6,885.6,1584.0,334.4,668.7
10,24,7,20.3,22.6,17.9,9.5,9.4,9.6,2502.6,2173.4,1213.1,193.8,.0,51.6,759.5,1679.3,2383.6,999.3,1585.2,951.3,1902.7
10,25,1,16.6,18.8,14.5,5.7,5.5,5.9,3493.7,2829.6,1603.3,256.8,.0,240.4,1568.7,2793.4,3173.8,829.1,1194.4,1267.7,2535.3
10,26,2,14.9,17.7,12.1,6.9,6.8,7.1,3257.1,2445.4,1288.7,177.3,.0,237.3,1537.8,2717.6,2927.1,870.4,1294.4,1160.7,2321.3
10,27,3,15.0,18.0,12.0,7.1,6.9,7.4,3230.1,2531.7,1360.1,197.2,.0,172.8,1339.2,2521.2,2870.0,869.0,1297.9,1145.0,2289.9
10,28,4,15.4,18.4,12.4,7.7,7.7,7.7,2400.6,1543.1,697.8,96.3,.0,140.2,1139.9,2149.9,2120.4,990.1,1592.1,976.3,1952.7
10,29,5,17.3,19.8,14.7,8.9,9.1,8.7,1165.7,1018.0,580.2,82.7,.0,7.6,324.4,711.0,1028.5,988.8,1698.0,664.1,1328.1
10,30,6,18.4,20.5,16.3,7.7,7.5,7.9,2913.6,2503.3,1429.3,198.2,.0,176.4,1197.3,2150.3,2395.0,939.2,1468.9,1144.4,2288.8
10,31,7,15.8,18.5,13.1,6.6,6.6,6.7,3449.5,2681.5,1443.3,203.4,.0,186.3,1452.9,2719.5,2830.6,826.7,1222.3,1099.0,2198.1
11,1,1,15.4,17.5,13.3,8.5,8.4,8.6,1711.8,1668.5,741.5,113.6,.0,23.4,176.6,858.6,1477.6,904.0,1500.3,678.0,1356.1
11,2,2,14.6,16.9,12.3,8.0,7.9,8.1,3456.1,2280.7,1018.5,93.9,.0,197.8,1588.5,2952.2,2808.6,796.3,1171.1,961.2,1922.4
11,3,0,15.8,18.4,13.1,8.6,9.1,8.1,2999.0,2187.8,1039.8,106.6,.0,109.1,1110.0,2298.7,2419.4,876.8,1356.1,981.6,1963.1
