åé,ì˙,ójì˙,ïΩãœäOãCâ∑[Åé],,,ïΩãœê‚ëŒéºìx[g/kg'],,,íºíBì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÅE0.89Ç≈èúÇµÇƒäÓèÄâªçœÇ›),,,,,,,,,ìVãÛÅEîΩéÀì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÇΩÇæÇµ0.808ÇÕèÊÇ∂ÇƒÇ¢Ç»Ç¢),,ñÈä‘ï˙éÀ[Wh/m2],,
,,,ëSì˙,7Å`18éû,19Å`6éû,ëSì˙,7Å`18éû,19Å`6éû,S,SW,W,NW,N,NE,E,SE,êÖïΩ,âîíº,êÖïΩ,âîíº,êÖïΩ
5,31,1,20.2,22.1,18.3,7.1,6.6,7.7,115.6,354.9,454.6,305.1,51.2,101.5,142.3,119.5,1029.7,1664.4,2929.6,689.1,1378.2
6,1,2,21.2,24.6,17.8,8.0,7.9,8.0,469.9,1794.6,2486.5,1620.8,285.6,1520.5,2372.5,1740.5,5948.1,1289.2,1782.9,1109.5,2219.0
6,2,3,18.2,18.8,17.5,8.0,7.7,8.3,33.5,86.4,129.9,91.0,51.9,804.6,1184.2,786.8,1101.7,1488.8,2601.6,582.7,1165.3
6,3,4,18.6,20.4,16.8,9.6,10.2,9.1,53.5,104.3,162.7,116.9,30.0,320.4,589.5,454.5,911.6,1578.3,2784.2,466.9,933.9
6,4,5,15.9,17.3,14.5,9.3,9.5,9.1,10.8,74.9,126.3,98.5,26.9,89.8,119.3,71.9,187.6,1279.2,2307.4,428.6,857.1
6,5,6,15.3,16.3,14.4,8.8,8.8,8.8,14.2,48.8,71.9,51.0,17.3,60.8,82.9,53.5,175.2,1198.9,2163.2,403.0,806.0
6,6,7,14.2,15.5,12.9,8.0,8.0,8.0,45.8,868.9,1344.9,931.6,85.6,131.0,199.0,136.6,1325.1,1628.1,2833.1,617.6,1235.1
6,7,1,17.0,20.7,13.4,8.5,8.7,8.3,411.2,1721.5,2457.2,1636.3,217.5,677.7,1284.5,1088.1,5410.1,1371.4,1987.6,875.2,1750.3
6,8,2,19.5,22.4,16.6,9.3,9.5,9.1,88.3,95.3,149.0,106.9,54.6,882.1,1469.3,1060.4,1828.6,1516.3,2585.3,547.8,1095.5
6,9,3,16.4,17.4,15.4,8.9,8.8,9.0,14.1,470.2,882.3,722.2,112.5,33.4,55.8,42.0,516.6,1408.8,2508.6,535.0,1070.0
6,10,4,15.6,17.6,13.6,9.4,9.4,9.3,113.8,144.3,241.8,186.1,143.1,1234.9,1897.8,1292.0,2229.1,1629.7,2751.7,557.1,1114.2
6,11,5,16.6,18.9,14.2,9.4,9.5,9.3,79.1,1163.2,1937.0,1448.6,206.6,452.4,667.6,450.2,2157.1,1882.5,3214.5,709.4,1418.9
6,12,6,19.5,23.1,15.9,8.8,8.8,8.9,389.4,1578.2,2158.2,1368.0,329.6,1779.2,2577.5,1727.7,5979.4,1307.3,1814.3,1060.7,2121.3
6,13,7,20.5,21.7,19.4,9.9,9.8,9.9,14.7,45.0,70.7,52.4,26.9,133.7,182.3,111.3,239.0,1337.4,2408.6,469.9,939.7
6,14,1,23.6,25.8,21.5,13.7,14.2,13.2,152.6,476.9,487.3,195.4,37.1,117.4,159.5,116.2,1637.3,1607.1,2771.4,447.2,894.3
6,15,2,23.6,25.1,22.1,16.1,16.0,16.1,42.4,38.4,60.0,44.0,27.9,123.5,219.1,174.4,491.6,1416.4,2529.5,336.7,673.4
6,16,3,21.9,24.5,19.2,12.3,12.6,12.1,238.2,1155.5,1616.0,1017.5,224.7,1351.1,1949.4,1296.0,4261.4,1711.3,2709.8,767.6,1535.2
6,17,4,22.2,25.5,18.9,11.0,11.5,10.6,355.7,1629.3,2398.8,1632.1,278.6,1097.2,1777.5,1322.9,5588.2,1394.8,2012.0,857.1,1714.3
6,18,5,23.3,26.5,20.2,12.5,13.2,11.9,317.3,738.8,816.2,381.8,67.8,657.2,1194.6,970.9,4133.4,1589.8,2509.8,550.7,1101.4
6,19,6,20.0,20.4,19.6,13.1,13.2,13.0,6.5,19.1,31.7,25.5,15.4,45.1,53.7,29.0,82.4,961.3,1739.8,189.6,379.1
6,20,7,20.5,22.2,18.7,12.6,12.7,12.6,213.2,1252.2,1688.9,1046.4,105.1,160.8,253.5,209.5,3083.2,1650.0,2713.3,511.1,1022.3
6,21,1,19.5,21.3,17.8,11.2,11.2,11.1,310.0,978.4,1173.7,620.4,79.4,508.0,948.0,786.8,4169.2,1602.8,2529.5,648.4,1296.7
6,22,2,20.7,22.8,18.6,11.0,10.9,11.1,208.4,1186.8,1541.8,914.3,74.8,244.5,342.6,255.3,3061.4,1635.1,2688.9,585.6,1171.1
6,23,3,18.6,19.0,18.3,12.7,13.0,12.5,2.6,23.7,45.5,39.3,10.4,22.2,27.7,15.8,50.4,949.4,1721.2,225.0,450.1
6,24,4,19.9,22.1,17.7,11.7,12.0,11.5,300.1,1558.5,2300.7,1568.8,221.5,282.5,533.7,475.1,4155.2,1551.6,2431.8,699.0,1397.9
6,25,5,21.3,24.2,18.3,12.6,12.6,12.6,198.6,681.1,771.1,377.1,45.5,400.7,643.5,488.9,2725.6,1828.9,3073.8,504.7,1009.5
6,26,6,20.1,21.3,18.9,13.6,13.7,13.5,8.3,30.9,44.2,29.2,11.9,41.7,55.2,33.8,120.2,1065.5,1925.9,201.8,403.6
6,27,7,21.9,24.6,19.3,13.0,13.3,12.7,226.1,772.4,1003.8,557.5,131.6,1001.2,1611.9,1167.5,3747.3,1730.2,2797.0,593.1,1186.3
6,28,1,20.6,22.4,18.8,11.8,11.9,11.7,188.0,188.3,211.0,118.6,41.5,342.0,709.2,630.4,2149.6,1731.6,2950.5,501.8,1003.7
6,29,2,18.2,18.6,17.8,12.6,12.8,12.5,9.3,11.5,14.8,10.9,11.5,45.4,62.3,39.9,109.2,857.0,1548.0,199.5,398.9
6,30,3,17.3,17.5,17.1,11.9,11.9,11.9,7.8,19.9,31.1,24.8,15.5,58.0,71.4,40.7,103.0,866.4,1565.4,183.8,367.5
7,1,4,20.0,21.8,18.2,12.4,12.3,12.4,49.7,315.3,458.5,300.1,26.0,106.0,226.9,185.6,878.4,1653.2,2923.8,489.0,978.1
7,2,5,20.3,21.7,18.9,12.0,11.9,12.1,77.2,584.5,815.5,520.6,56.4,76.8,92.3,54.7,1150.9,1587.7,2778.4,647.2,1294.4
7,3,6,20.4,22.2,18.6,13.4,13.3,13.5,16.2,29.7,40.0,23.0,48.6,515.8,727.6,454.1,618.1,1331.8,2362.1,459.4,918.8
7,4,7,21.2,23.0,19.4,15.4,16.7,14.2,14.2,62.9,73.5,35.4,14.9,65.0,84.8,48.2,202.2,1094.0,1970.1,218.1,436.1
7,5,1,20.8,21.6,20.0,15.1,15.5,14.8,13.3,93.4,126.0,75.2,9.9,20.2,27.6,18.9,206.1,1064.1,1915.5,221.0,441.9
7,6,2,22.2,23.7,20.6,15.2,15.8,14.6,44.7,102.2,141.1,98.8,22.6,81.0,136.3,112.9,481.5,1564.9,2800.5,363.4,726.9
7,7,3,20.8,21.8,19.8,14.5,14.7,14.3,6.8,25.9,34.3,20.8,14.5,57.9,75.4,42.5,103.9,917.0,1657.3,271.0,542.0
7,8,4,19.5,19.5,19.4,14.3,14.4,14.3,.3,12.3,27.1,24.3,7.8,16.4,22.3,13.2,22.4,626.9,1137.4,166.3,332.6
7,9,5,22.9,25.4,20.4,14.3,14.9,13.7,265.1,906.7,1239.8,793.5,127.6,382.5,723.9,620.1,3060.9,1851.6,3080.8,642.6,1285.1
7,10,6,23.5,25.7,21.2,15.1,15.3,14.8,25.7,121.7,155.7,87.0,22.6,72.4,95.1,59.2,324.8,1408.7,2530.7,362.9,725.7
7,11,7,23.2,24.0,22.5,16.6,17.1,16.1,37.6,158.7,205.1,136.4,13.3,8.1,10.9,13.0,367.5,1190.1,2129.5,305.9,611.7
7,12,1,23.9,25.6,22.1,15.9,15.8,15.9,124.4,140.3,141.2,71.0,31.3,210.2,406.1,354.0,1168.3,1731.4,3040.1,438.5,876.9
7,13,2,22.0,22.4,21.6,16.5,16.5,16.4,1.5,15.0,27.4,21.2,6.8,18.6,27.3,17.4,36.4,648.0,1174.6,149.4,298.9
7,14,3,20.5,21.7,19.3,13.9,14.1,13.7,153.6,258.8,377.7,280.2,73.3,313.7,608.0,517.8,1516.2,1810.9,3150.6,532.1,1064.1
7,15,4,19.8,22.8,16.9,11.8,12.5,11.1,129.8,811.1,1184.8,786.0,123.3,847.2,1282.1,892.7,2337.2,1874.9,3186.6,743.2,1486.3
7,16,5,21.1,23.8,18.3,12.0,12.5,11.5,320.5,1066.3,1480.0,985.1,150.9,856.3,1449.5,1147.9,3710.4,1768.0,2865.6,824.6,1649.1
7,17,6,23.4,26.2,20.7,13.2,13.9,12.5,225.6,261.7,240.9,105.4,57.5,612.7,1032.8,816.3,2126.0,1791.6,3059.9,670.5,1340.9
7,18,7,25.8,28.8,22.9,14.7,14.8,14.5,233.0,306.7,281.3,112.9,83.0,816.4,1283.4,943.7,2242.7,1801.6,3065.7,647.2,1294.4
7,19,1,24.3,25.7,22.9,15.0,14.8,15.2,34.2,519.5,810.4,578.1,81.1,462.2,660.7,430.7,1021.0,1564.3,2744.7,589.6,1179.3
7,20,0,23.9,26.4,21.4,15.7,16.1,15.4,272.2,533.4,513.6,200.9,40.9,455.3,793.6,659.5,2381.1,1743.4,2949.4,489.6,979.2
7,21,3,22.4,24.4,20.3,14.7,14.9,14.4,229.4,167.6,97.8,13.1,43.1,593.2,1001.0,796.6,1859.2,1641.9,2812.1,434.4,868.8
7,22,4,22.9,25.4,20.5,14.1,14.5,13.7,259.5,482.8,471.2,190.2,53.0,665.7,1120.6,862.9,2336.0,1823.1,3097.1,597.8,1195.6
7,23,5,24.0,26.5,21.5,14.5,14.9,14.2,358.9,1128.9,1363.8,764.3,96.5,896.6,1473.1,1134.0,3519.4,1777.9,2901.7,784.4,1568.9
7,24,6,25.4,28.1,22.8,15.8,16.4,15.2,475.0,1420.6,1791.2,1078.4,131.8,1026.2,1732.9,1393.0,4360.1,1610.1,2516.7,817.6,1635.2
7,25,7,26.9,29.7,24.1,15.8,15.9,15.7,437.8,1141.0,1337.5,737.4,72.9,864.8,1501.3,1236.4,3821.0,1708.3,2748.2,769.9,1539.8
7,26,1,27.8,30.5,25.1,14.0,13.9,14.0,490.7,1275.1,1531.4,875.0,113.2,1023.3,1737.3,1407.2,4151.5,1638.2,2587.7,896.1,1792.2
7,27,2,27.6,30.7,24.6,14.3,14.9,13.7,527.5,1404.1,1685.0,963.3,127.1,1122.9,1879.4,1507.4,4389.6,1580.5,2459.7,883.3,1766.6
7,28,3,26.5,29.2,23.8,15.6,16.2,15.0,519.2,1311.9,1545.7,865.7,98.0,1015.4,1741.8,1429.1,4145.7,1626.4,2566.7,785.0,1570.1
7,29,4,26.4,28.8,24.0,15.4,15.7,15.1,441.1,1123.9,1313.5,729.5,48.7,380.4,846.2,833.0,3222.0,1735.5,2855.2,728.6,1457.2
7,30,5,26.2,28.9,23.5,15.4,16.1,14.6,565.5,1437.4,1681.0,937.6,87.7,1015.9,1771.9,1481.0,4296.1,1576.1,2460.9,843.8,1687.5
7,31,6,26.4,29.3,23.5,15.7,16.6,14.8,543.3,1327.2,1522.2,829.5,60.7,856.1,1557.2,1346.5,3977.0,1635.7,2600.5,769.3,1538.6
8,1,7,24.3,26.8,21.7,12.4,12.0,12.9,767.4,1964.7,2344.5,1350.6,126.8,1228.0,2196.6,1882.1,5466.8,1269.7,1792.2,948.4,1896.9
8,2,1,25.8,28.3,23.4,14.3,14.4,14.3,637.2,1878.2,2241.8,1291.1,100.2,777.9,1462.2,1293.8,4458.2,1485.7,2280.6,797.2,1594.5
8,3,2,26.3,28.2,24.3,15.4,15.3,15.5,425.4,905.0,921.4,425.9,69.0,856.5,1280.5,1006.0,2717.6,1665.1,2770.3,618.1,1236.3
8,4,3,26.5,28.7,24.4,16.9,16.8,16.9,304.6,633.4,633.1,287.5,15.2,277.7,581.5,541.5,1827.7,1830.3,3157.5,410.5,821.1
8,5,4,26.5,28.4,24.5,15.2,15.1,15.3,162.7,205.2,250.0,139.1,24.1,411.6,764.0,642.1,1066.6,1624.3,2851.7,458.8,917.6
8,6,5,25.9,28.0,23.9,15.6,15.8,15.5,457.6,1377.1,1585.2,865.4,51.2,543.7,903.8,781.9,2816.2,1682.3,2791.2,548.9,1097.9
8,7,6,25.3,27.9,22.7,16.2,16.6,15.8,715.3,1183.5,1185.3,535.9,23.7,385.9,1024.4,1141.9,3718.7,1522.8,2423.7,433.2,866.4
8,8,7,24.1,26.4,21.9,16.2,16.7,15.7,658.9,471.0,317.7,114.0,22.9,723.8,1552.7,1531.0,3217.3,1456.6,2349.3,438.5,876.9
8,9,1,25.5,27.8,23.1,15.3,15.0,15.6,738.1,1113.7,1131.3,599.9,41.9,900.9,1776.7,1678.5,3891.1,1513.6,2386.5,608.2,1216.5
8,10,2,25.4,26.0,24.8,14.5,14.7,14.3,81.9,155.2,138.9,61.0,7.2,101.8,174.2,141.2,405.6,1301.6,2328.3,382.0,764.1
8,11,3,26.3,27.4,25.1,15.4,15.6,15.2,210.8,689.4,896.4,568.7,17.6,61.8,173.2,257.0,1131.4,1547.3,2705.1,489.0,978.1
8,12,4,26.3,27.5,25.2,15.4,15.3,15.5,301.4,625.6,549.1,217.2,9.3,71.9,131.5,165.6,1263.7,1551.7,2704.0,482.1,964.1
8,13,5,26.3,29.6,23.0,15.2,14.6,15.7,1037.6,1885.7,1914.7,920.0,48.6,1058.5,2050.5,1930.9,4863.7,1302.0,1907.3,664.1,1328.1
8,14,6,27.4,29.9,24.9,15.6,15.2,16.0,947.9,1071.9,866.9,302.0,18.5,709.0,1600.8,1648.6,3936.0,1423.6,2221.3,585.6,1171.1
8,15,7,27.0,28.6,25.4,15.2,15.4,15.1,208.3,253.6,265.9,126.3,16.8,694.1,1268.3,1023.7,1233.7,1545.2,2690.0,486.1,972.3
8,16,1,24.4,25.0,23.8,13.9,14.0,13.8,40.1,99.3,111.2,54.4,4.3,40.1,71.0,64.1,177.6,1112.1,2005.0,366.3,732.7
8,17,2,25.2,27.5,22.8,15.0,15.0,14.9,514.7,1014.3,956.5,327.8,6.4,205.7,553.3,581.2,2079.1,1615.2,2742.4,439.0,878.1
8,18,3,24.4,26.2,22.5,16.3,16.7,15.9,442.1,334.1,146.7,43.1,4.4,261.4,524.6,600.8,1473.4,1505.6,2600.5,317.5,635.0
8,19,4,24.2,25.4,23.1,15.5,16.3,14.8,113.4,88.9,113.0,68.4,4.5,100.1,313.8,322.7,462.0,1194.0,2127.1,262.8,525.7
8,20,5,24.1,25.6,22.5,14.1,14.0,14.3,42.2,120.4,153.2,97.2,5.0,80.0,138.3,115.7,190.4,1117.2,2012.0,401.2,802.5
8,21,6,25.4,28.0,22.8,15.3,15.5,15.1,1279.3,2209.6,2296.1,1158.8,42.2,953.5,2091.8,2152.1,4793.5,1233.1,1785.2,754.8,1509.6
8,22,7,26.6,28.7,24.5,17.2,17.6,16.8,1063.9,1201.8,1016.9,450.9,13.3,282.2,972.0,1274.8,3350.7,1462.3,2345.8,546.6,1093.2
8,23,1,25.8,27.5,24.2,18.3,18.3,18.3,351.7,124.6,73.6,28.6,2.3,67.3,321.1,505.2,985.2,1303.9,2279.5,295.4,590.8
8,24,2,25.0,25.6,24.5,17.6,17.8,17.5,38.2,193.2,242.7,145.1,3.2,41.2,76.8,68.8,193.0,1094.2,1970.1,295.4,590.8
8,25,3,24.9,26.5,23.4,15.8,15.8,15.8,194.6,254.9,198.8,66.7,2.2,138.3,292.4,298.2,630.3,1434.1,2548.1,329.7,659.4
8,26,4,24.0,25.5,22.5,17.0,17.3,16.8,341.5,324.5,331.5,199.0,4.5,68.2,313.9,480.0,987.8,1358.5,2377.2,325.1,650.1
8,27,5,25.4,27.5,23.4,16.7,16.9,16.4,897.4,978.2,836.0,397.5,8.6,327.5,901.1,1183.5,2572.4,1516.5,2515.6,545.4,1090.9
8,28,6,25.7,27.6,23.9,16.3,16.8,15.9,622.0,619.3,449.4,146.1,7.0,600.3,1336.1,1267.5,1914.5,1510.0,2563.3,494.9,989.7
8,29,7,24.3,25.9,22.7,14.9,14.9,14.9,867.0,1444.6,1303.7,523.7,8.0,207.0,667.9,814.3,2458.4,1533.4,2556.3,440.2,880.4
8,30,1,23.0,24.6,21.4,13.8,14.0,13.5,737.5,1001.4,830.6,279.4,6.6,158.2,490.2,651.9,1903.7,1583.7,2700.5,522.2,1044.4
8,31,2,22.6,24.0,21.2,12.4,12.5,12.4,996.8,1314.0,1253.7,566.3,9.6,634.8,1608.8,1718.5,2856.4,1498.5,2451.6,719.9,1439.8
9,1,3,28.0,30.5,25.5,14.9,14.7,15.1,789.0,1364.2,1288.3,564.8,6.1,290.6,712.0,834.9,2098.8,1602.4,2712.1,773.4,1546.8
9,2,4,24.8,26.1,23.5,15.5,15.5,15.5,790.7,1438.2,1333.3,549.8,3.9,128.2,416.0,571.0,1987.7,1536.5,2604.0,706.5,1413.0
9,3,5,26.0,28.9,23.2,14.8,15.1,14.6,1475.0,1890.8,1633.9,641.8,4.0,603.7,1589.5,1861.4,3656.6,1343.3,2093.4,857.1,1714.3
9,4,6,25.7,28.1,23.3,15.8,16.1,15.6,889.6,601.2,375.1,127.8,2.6,473.7,1234.5,1435.3,2075.2,1522.0,2570.2,654.2,1308.4
9,5,7,25.7,28.1,23.3,15.6,15.7,15.5,1319.8,1658.0,1392.5,517.3,1.9,268.0,958.4,1314.1,3013.1,1422.8,2301.6,709.4,1418.9
9,6,1,25.0,28.9,21.1,14.1,14.2,14.0,1549.8,1828.4,1482.7,513.3,.6,570.9,1555.0,1867.6,3525.3,1328.6,2079.4,701.9,1403.7
9,7,2,22.7,25.2,20.2,13.8,13.8,13.7,692.6,238.9,49.0,8.5,.2,340.5,982.0,1202.6,1476.3,1278.8,2185.3,482.1,964.1
9,8,3,21.8,24.3,19.3,11.5,10.7,12.3,1112.7,1510.4,1385.4,510.2,.1,360.0,1169.8,1353.7,2488.5,1434.5,2369.0,802.5,1604.9
9,9,4,21.2,23.5,18.9,10.9,10.9,10.9,1562.4,1738.6,1367.9,457.7,.1,308.4,1138.7,1572.9,3201.8,1338.2,2129.5,840.3,1680.5
9,10,5,21.2,22.6,19.8,12.2,12.0,12.3,96.4,82.4,40.9,19.1,.0,26.9,58.8,95.2,181.4,924.2,1663.1,414.6,829.2
9,11,6,19.7,20.1,19.3,13.7,14.0,13.5,21.4,38.4,34.6,17.4,.0,15.4,30.7,31.4,45.8,545.0,986.2,199.5,398.9
9,12,7,21.9,24.4,19.4,13.0,13.7,12.3,882.4,813.7,562.3,156.7,.0,95.7,459.8,764.7,1613.2,1457.6,2498.1,625.1,1250.2
9,13,1,18.8,20.8,16.8,9.2,9.4,9.0,1184.5,1850.2,1643.0,575.2,.0,503.1,1213.5,1313.0,2343.0,1400.5,2316.7,976.9,1953.8
9,14,2,18.1,20.1,16.2,9.0,8.8,9.3,1670.2,1722.9,1258.0,319.4,.0,605.2,1669.6,1959.0,3075.5,1299.2,2066.7,855.4,1710.8
9,15,3,17.4,18.6,16.3,9.7,9.5,9.9,35.7,54.0,47.3,20.0,.0,26.3,48.7,50.4,65.3,727.7,1316.5,359.9,719.9
9,16,4,16.5,16.7,16.3,11.4,11.6,11.1,13.5,40.1,41.9,17.6,.0,10.0,18.1,14.8,26.7,488.3,885.0,243.6,487.3
9,17,5,18.8,20.7,17.0,10.0,10.2,9.7,1115.1,724.8,394.3,98.8,.0,266.2,969.2,1359.9,1856.5,1381.5,2335.3,635.6,1271.2
9,18,6,19.9,21.2,18.7,13.2,14.1,12.4,399.1,117.8,60.8,27.7,.0,77.9,404.6,592.9,644.0,1083.2,1908.5,325.6,651.3
9,19,7,19.9,20.9,19.0,13.4,13.3,13.4,47.5,59.0,63.3,27.8,.0,34.9,94.7,97.5,84.1,744.8,1345.6,288.4,576.8
9,20,1,19.8,20.9,18.8,12.8,13.1,12.5,548.8,803.7,557.2,112.0,.0,27.5,57.9,175.8,849.4,1107.4,1932.9,460.0,919.9
9,21,0,20.6,22.6,18.6,12.0,12.3,11.8,1916.6,2075.2,1529.2,456.8,.0,175.8,894.8,1506.1,2913.6,1212.9,1925.9,768.7,1537.5
9,22,0,17.1,17.4,16.9,11.2,11.3,11.0,21.1,12.0,10.0,5.1,.0,22.4,52.6,52.9,32.5,484.8,878.1,236.7,473.3
9,23,0,14.0,13.9,14.0,9.8,9.7,9.8,21.0,23.3,15.9,5.3,.0,6.2,14.5,21.0,30.6,404.6,732.7,159.9,319.8
9,24,5,15.1,15.6,14.7,9.5,9.4,9.6,13.9,17.4,16.4,5.9,.0,8.1,20.1,21.2,20.3,535.2,971.1,194.2,388.4
9,25,6,17.3,18.2,16.4,10.9,11.1,10.8,39.3,43.0,30.2,8.9,.0,22.2,48.8,52.8,54.9,646.5,1170.0,283.2,566.4
9,26,7,15.7,17.4,14.0,9.2,9.3,9.1,887.7,1364.7,1052.0,269.2,.0,64.5,181.7,356.2,1209.6,1218.6,2098.1,661.7,1323.5
9,27,1,15.4,17.0,13.8,8.8,9.3,8.3,1510.2,1245.6,680.4,117.8,.0,78.0,546.1,1107.9,1997.2,1220.1,2029.4,701.3,1402.6
9,28,2,15.8,16.2,15.5,9.0,9.1,8.8,99.2,46.1,41.7,17.6,.0,31.6,118.2,154.7,128.1,712.5,1282.8,364.6,729.2
9,29,3,16.2,16.3,16.1,10.1,10.4,9.7,42.2,59.1,48.7,21.4,.0,20.5,42.2,52.2,52.7,445.6,804.8,208.2,416.4
9,30,4,17.5,19.3,15.7,9.9,9.9,9.9,2186.0,1868.1,1133.5,208.1,.0,161.3,1019.1,1760.4,2730.4,1110.1,1757.3,762.9,1525.9
10,1,5,20.0,21.9,18.1,10.9,11.1,10.6,867.9,809.2,423.0,72.3,.0,51.4,261.5,552.2,1062.1,1210.1,2099.2,567.0,1133.9
10,2,6,20.9,23.1,18.7,11.6,11.9,11.4,2318.4,1921.3,1159.6,311.2,.0,184.6,1138.8,2017.0,2768.6,1068.8,1675.9,743.2,1486.3
10,3,7,20.5,22.8,18.3,11.5,11.5,11.5,2249.0,2383.2,1818.1,445.0,.0,217.3,1236.5,1801.2,2607.1,1065.0,1680.5,787.4,1574.7
10,4,1,18.5,20.8,16.2,10.6,11.3,9.9,1553.0,563.4,213.7,63.5,.0,177.4,1220.8,1962.7,1787.3,1054.5,1745.7,585.6,1171.1
10,5,2,10.2,10.4,10.1,6.8,6.8,6.8,46.8,19.8,11.1,2.7,.0,13.8,51.2,69.2,51.5,513.2,928.1,236.1,472.2
10,6,3,9.9,12.0,7.7,5.7,5.8,5.6,1881.9,2161.5,1510.4,378.4,.0,61.1,457.2,1055.4,2059.2,1098.1,1795.7,726.3,1452.6
10,7,4,11.2,13.8,8.7,4.8,4.7,5.0,2570.6,1761.6,804.4,131.5,.0,106.3,1050.1,2105.4,2817.9,948.6,1456.1,790.8,1581.7
10,8,5,12.5,13.5,11.5,6.6,6.2,7.0,112.2,91.5,47.3,9.0,.0,15.2,61.8,99.8,117.8,734.9,1324.7,365.8,731.5
10,9,6,13.5,15.6,11.3,8.7,9.2,8.2,1372.6,1059.2,412.5,63.5,.0,19.3,266.0,874.5,1472.1,1023.2,1721.2,448.3,896.7
10,10,7,13.0,15.0,10.9,8.1,8.4,7.8,721.5,458.3,340.5,103.3,.0,35.2,472.0,765.8,725.2,1059.2,1855.0,533.2,1066.5
10,11,1,15.2,17.2,13.2,7.7,7.9,7.5,1365.9,779.5,243.0,46.1,.0,53.5,554.4,1209.5,1405.1,1048.4,1772.4,576.3,1152.5
10,12,0,16.1,16.9,15.3,9.3,9.5,9.2,117.8,110.3,73.8,25.1,.0,13.3,58.0,106.5,111.8,711.6,1282.8,399.5,799.0
10,13,3,17.2,18.7,15.8,10.3,10.0,10.5,179.5,102.6,65.6,17.7,.0,13.0,122.7,195.8,169.8,762.7,1370.0,376.8,753.6
10,14,4,16.4,16.8,16.0,11.5,11.7,11.3,46.2,69.6,51.3,15.6,.0,6.5,17.5,25.5,39.9,505.0,914.1,201.8,403.6
10,15,5,14.9,15.5,14.3,10.3,10.7,9.9,31.3,50.9,43.6,14.1,.0,2.2,11.0,15.8,25.6,454.3,823.4,223.3,446.6
10,16,6,14.0,15.4,12.5,8.3,8.5,8.2,1282.0,1660.2,1063.1,116.4,.0,27.3,131.6,374.9,1150.9,949.4,1613.1,540.2,1080.4
10,17,7,14.2,16.4,12.1,8.0,8.2,7.8,3085.3,2720.2,1434.8,184.7,.0,56.4,747.0,1908.1,2794.8,829.4,1236.3,762.9,1525.9
10,18,1,14.3,16.3,12.2,8.0,8.2,7.8,3521.4,2622.6,1271.4,104.7,.0,107.9,1264.9,2614.6,3133.1,749.0,1057.2,744.3,1488.6
10,19,2,14.9,16.2,13.7,8.1,8.2,8.0,801.4,795.0,325.1,32.3,.0,16.3,98.8,364.7,717.2,861.9,1497.9,473.3,946.7
10,20,3,12.4,12.6,12.3,8.5,8.7,8.3,51.3,88.1,75.8,22.1,.0,2.6,12.7,23.6,33.0,392.9,710.6,226.8,453.6
10,21,4,12.1,13.5,10.7,7.6,7.7,7.5,531.5,767.3,631.3,125.2,.0,17.2,136.1,244.7,367.2,815.3,1442.1,576.8,1153.7
10,22,5,11.2,13.5,8.9,6.2,6.2,6.1,4162.5,3266.2,1728.7,217.1,.0,199.7,1650.7,3184.9,3339.2,654.4,857.1,1118.2,2236.4
10,23,6,13.9,16.4,11.4,6.5,6.4,6.7,2355.9,1984.3,1211.1,115.2,.0,151.4,1106.5,1789.6,1782.5,956.9,1558.4,873.4,1746.8
10,24,7,14.9,15.4,14.3,8.7,9.2,8.2,98.8,71.1,41.0,5.7,.0,11.2,61.2,94.6,70.9,594.5,1073.4,369.3,738.5
10,25,1,12.0,13.8,10.3,7.0,7.0,6.9,1188.1,1179.1,710.5,98.5,.0,18.2,263.3,695.8,884.0,953.7,1644.5,636.2,1272.3
10,26,2,9.7,12.1,7.4,5.8,6.0,5.6,2264.6,1456.1,680.7,36.0,.0,113.4,1101.4,1909.0,1707.5,901.4,1468.9,810.0,1620.1
10,27,3,9.8,12.2,7.4,5.5,5.6,5.5,3514.0,2297.5,1006.5,145.5,.0,139.0,1473.6,3013.8,2609.9,737.7,1080.4,1009.5,2019.0
10,28,4,9.1,11.3,6.9,5.3,5.3,5.3,4346.9,3332.7,1670.4,176.0,.0,161.3,1597.7,3250.7,3136.0,614.2,801.3,1096.7,2193.4
10,29,5,10.3,12.0,8.6,6.6,6.7,6.4,787.7,513.3,147.6,26.8,.0,10.8,142.4,613.6,612.3,789.3,1375.8,573.4,1146.7
10,30,6,12.1,14.9,9.3,7.1,7.1,7.2,3042.5,1674.5,456.0,20.2,.0,57.0,1130.7,2605.8,2278.5,718.0,1082.8,587.9,1175.8
10,31,7,10.7,13.0,8.5,6.4,6.5,6.3,3107.8,2770.0,1441.5,127.4,.0,65.0,708.2,1834.4,2159.9,768.6,1180.4,787.9,1575.9
11,1,1,9.5,10.7,8.3,6.3,6.3,6.3,175.8,176.0,104.8,18.7,.0,6.2,51.2,106.3,110.4,617.2,1110.7,526.3,1052.5
11,2,2,10.8,12.9,8.6,6.3,6.2,6.4,4246.1,3212.3,1505.4,120.8,.0,73.2,1300.9,2988.6,2876.6,600.5,802.5,1045.5,2091.1
11,3,0,11.6,13.7,9.5,6.4,6.3,6.5,3463.1,2841.6,1494.9,132.8,.0,76.1,1011.6,2265.8,2261.4,715.3,1071.1,897.8,1795.7
