åé,ì˙,ójì˙,ïΩãœäOãCâ∑[Åé],,,ïΩãœê‚ëŒéºìx[g/kg'],,,íºíBì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÅE0.89Ç≈èúÇµÇƒäÓèÄâªçœÇ›),,,,,,,,,ìVãÛÅEîΩéÀì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÇΩÇæÇµ0.808ÇÕèÊÇ∂ÇƒÇ¢Ç»Ç¢),,ñÈä‘ï˙éÀ[Wh/m2],,
,,,ëSì˙,7Å`18éû,19Å`6éû,ëSì˙,7Å`18éû,19Å`6éû,S,SW,W,NW,N,NE,E,SE,êÖïΩ,âîíº,êÖïΩ,âîíº,êÖïΩ
6,1,2,17.7,21.8,13.7,7.4,7.4,7.3,577.6,1540.9,1941.1,1184.3,196.4,1129.0,1883.9,1518.9,4756.3,1582.9,2429.5,1143.2,2286.5
6,2,3,17.0,20.9,13.2,6.6,7.0,6.3,557.5,1610.8,2099.8,1310.9,234.4,1331.6,2148.2,1672.9,4935.0,1551.4,2353.9,1146.7,2293.4
6,3,4,15.3,17.4,13.2,8.4,9.1,7.8,117.4,956.8,1275.2,745.7,80.8,244.5,355.3,240.0,1581.3,1513.5,2601.6,621.0,1242.1
6,4,5,15.2,16.2,14.3,9.4,9.6,9.3,22.9,65.6,61.0,22.6,42.1,210.1,239.5,115.5,211.7,380.8,671.1,410.5,821.1
6,5,6,15.4,16.5,14.2,10.0,10.3,9.7,7.7,294.8,627.8,552.2,116.5,9.2,14.1,10.8,194.1,909.3,1630.5,498.3,996.7
6,6,7,17.3,20.6,14.0,8.4,8.3,8.4,353.6,898.4,1357.7,991.5,188.7,1211.3,2004.6,1578.1,3621.2,1657.9,2670.2,957.1,1914.3
6,7,1,14.7,16.1,13.2,8.6,8.6,8.7,22.1,47.7,60.5,34.8,100.8,428.9,498.5,246.0,279.2,1383.0,2485.3,490.2,980.4
6,8,2,20.7,23.7,17.6,9.7,9.4,10.1,500.2,1073.9,1304.9,787.2,106.5,365.1,852.0,868.8,3780.9,1703.0,2744.7,841.4,1682.9
6,9,3,20.4,22.3,18.4,11.8,12.1,11.6,308.4,907.2,1151.8,679.9,40.3,139.5,464.9,521.9,2619.5,1800.7,3030.8,715.2,1430.5
6,10,4,19.6,22.2,16.9,9.6,9.4,9.9,325.8,1005.9,1380.9,944.8,151.9,304.5,571.1,524.8,2688.9,1834.9,3083.1,746.1,1492.1
6,11,5,19.8,23.2,16.5,8.6,8.1,9.1,529.7,1608.5,2154.0,1384.3,249.0,1151.3,1891.6,1485.9,5056.3,1542.8,2328.3,1046.1,2092.2
6,12,6,20.1,22.0,18.3,11.3,11.7,10.9,123.5,872.6,1231.6,801.6,74.0,20.3,41.3,53.7,1384.1,1629.2,2830.7,649.5,1299.1
6,13,7,20.7,21.9,19.4,13.3,13.6,13.1,29.8,13.3,14.3,9.1,45.2,505.1,720.2,466.1,578.7,1297.3,2302.7,410.0,819.9
6,14,1,16.6,17.0,16.1,10.7,10.5,11.0,2.4,83.8,138.4,104.2,10.8,12.6,16.4,9.7,96.7,987.7,1786.4,344.8,689.7
6,15,2,19.1,22.4,15.8,9.9,10.2,9.7,284.9,1188.1,1839.4,1326.6,168.4,322.0,701.7,686.2,2986.9,1835.1,3054.0,796.7,1593.3
6,16,3,21.4,25.6,17.1,9.7,9.6,9.7,494.8,1444.2,1837.0,1116.1,225.0,1277.0,1990.6,1489.2,4922.0,1582.5,2414.4,1056.0,2112.0
6,17,4,21.1,24.3,18.0,11.5,11.8,11.2,290.7,424.8,728.6,642.3,224.1,444.2,806.3,713.8,2191.6,1661.5,2813.3,687.9,1375.8
6,18,5,18.9,22.8,15.1,10.2,10.9,9.5,348.0,972.0,1271.8,794.7,174.0,857.7,1383.4,1074.6,3508.7,1807.2,2956.3,747.2,1494.5
6,19,6,13.5,14.6,12.4,7.7,7.5,7.8,9.3,68.2,101.0,69.6,9.3,25.4,37.1,25.5,129.3,1041.8,1881.7,283.2,566.4
6,20,7,12.7,13.6,11.7,8.5,9.0,8.0,12.2,45.1,58.9,38.0,4.3,13.7,27.9,24.0,120.7,975.3,1761.9,220.4,440.8
6,21,1,11.9,12.1,11.8,8.0,8.0,7.9,2.6,111.5,229.5,198.1,41.4,29.7,44.1,29.1,118.8,1066.2,1925.9,258.8,517.5
6,22,2,16.1,18.9,13.2,8.7,9.0,8.4,87.7,1051.8,1505.0,948.1,104.4,324.9,419.5,245.8,1669.7,1427.2,2435.3,610.0,1220.0
6,23,3,18.6,22.9,14.3,8.2,8.1,8.3,533.8,1572.4,2059.6,1288.2,285.6,1405.7,2187.2,1630.6,5370.3,1476.3,2178.3,1062.4,2124.8
6,24,4,19.8,21.5,18.1,12.1,12.6,11.5,105.4,261.7,372.5,254.1,33.7,28.0,85.9,128.8,807.3,1647.6,2920.3,406.5,812.9
6,25,5,19.2,20.2,18.3,13.4,13.6,13.2,12.6,8.3,12.0,7.9,5.2,47.6,95.1,77.1,141.3,831.8,1499.1,240.7,481.5
6,26,6,20.1,21.4,18.8,13.4,13.6,13.2,27.2,51.5,60.4,31.3,3.4,52.5,99.5,87.7,260.3,1306.6,2351.6,214.6,429.1
6,27,7,21.8,23.8,19.8,13.3,13.9,12.6,389.9,722.8,603.0,153.8,1.4,40.1,162.9,265.3,2624.1,1349.6,2214.4,436.1,872.3
6,28,1,15.5,16.0,15.1,10.1,10.4,9.8,4.8,23.9,34.4,22.3,1.5,6.5,15.0,13.5,56.9,781.4,1415.4,273.9,547.8
6,29,2,16.7,17.7,15.7,10.2,10.2,10.2,34.5,105.0,126.9,71.9,13.1,58.7,89.4,69.5,314.1,1416.3,2545.8,349.5,699.0
6,30,3,19.2,20.6,17.8,12.5,12.8,12.2,13.9,74.9,89.9,47.4,2.2,7.1,12.3,10.0,144.7,1149.8,2077.1,265.7,531.5
7,1,4,16.9,17.7,16.0,10.8,10.8,10.7,24.7,328.2,528.9,391.4,42.6,11.2,21.1,21.7,423.5,1328.1,2373.7,386.1,772.2
7,2,5,20.5,23.8,17.3,11.2,11.4,11.0,372.6,972.8,1205.2,701.8,147.7,879.1,1478.4,1151.2,3569.2,1835.7,3002.9,842.0,1684.0
7,3,6,19.4,20.3,18.6,12.9,13.1,12.6,42.1,25.9,24.0,13.3,4.0,21.6,56.2,71.9,259.9,1182.4,2126.0,325.1,650.1
7,4,7,21.4,24.4,18.4,11.3,10.9,11.6,454.1,762.9,835.4,439.1,76.4,463.4,1012.5,972.1,3500.0,1708.1,2781.9,722.2,1444.4
7,5,1,22.3,26.2,18.5,11.9,12.3,11.6,510.5,1343.5,1675.4,1005.8,145.7,870.5,1527.3,1279.0,4512.0,1641.9,2563.3,888.5,1777.1
7,6,2,22.3,25.8,18.8,12.9,13.0,12.9,397.4,585.8,626.3,347.3,110.0,1118.8,1824.7,1424.6,3454.2,1748.1,2855.2,664.1,1328.1
7,7,3,22.9,25.3,20.6,13.7,14.0,13.4,434.7,1356.1,1671.3,988.2,83.8,118.7,299.7,394.1,3302.7,1672.8,2734.2,629.2,1258.4
7,8,4,22.0,24.4,19.6,12.5,13.0,11.9,400.8,1248.0,1592.1,992.2,67.5,100.3,349.9,459.3,3115.0,1702.3,2805.2,723.4,1446.8
7,9,5,20.7,23.5,17.9,10.4,10.6,10.1,302.5,1292.3,1866.9,1301.3,186.9,315.9,581.6,519.5,2722.3,1813.9,3038.9,760.6,1521.2
7,10,6,20.2,23.6,16.8,9.6,9.8,9.4,301.2,1522.5,2210.4,1539.6,166.9,55.9,165.0,244.0,2643.7,1565.5,2594.7,765.8,1531.7
7,11,7,19.8,22.8,16.8,10.3,10.8,9.7,540.9,771.4,742.5,322.5,56.3,703.8,1359.0,1230.1,3800.5,1644.3,2637.7,721.6,1443.3
7,12,1,19.8,22.1,17.5,10.8,11.0,10.5,315.4,1099.1,1345.5,775.2,133.2,914.8,1263.8,888.6,2904.4,1822.0,3037.8,751.9,1503.8
7,13,2,19.8,21.4,18.2,11.4,11.6,11.2,89.9,779.8,1083.4,688.0,87.8,293.6,385.2,234.8,1213.7,1736.9,3041.2,528.6,1057.2
7,14,3,20.0,21.4,18.6,12.0,12.2,11.9,42.4,459.2,700.8,494.3,39.3,72.4,119.3,90.8,604.2,1510.6,2687.7,483.2,966.5
7,15,4,21.5,23.7,19.3,12.5,12.6,12.3,426.3,1130.2,1267.9,685.1,59.0,126.4,266.3,336.4,2718.2,1717.7,2870.3,604.2,1208.4
7,16,5,21.6,23.8,19.5,12.4,12.6,12.2,565.2,1258.0,1345.3,698.8,28.2,65.9,240.6,423.9,3353.1,1528.9,2470.2,613.5,1227.0
7,17,6,20.7,22.7,18.8,12.2,12.5,12.0,644.0,1477.5,1663.5,899.6,44.9,109.1,461.1,658.4,3960.3,1474.0,2313.2,645.5,1290.9
7,18,7,18.6,18.9,18.4,13.2,13.5,12.9,29.5,8.0,8.4,5.7,.0,5.4,34.1,53.6,147.2,332.3,590.8,204.7,409.4
7,19,1,20.5,21.9,19.0,11.8,11.6,12.0,178.4,212.4,345.9,260.8,30.1,256.2,677.0,665.9,1306.3,1281.4,2207.4,528.0,1056.0
7,20,0,22.6,26.7,18.6,12.0,12.5,11.5,658.8,1524.4,1839.8,1093.0,148.2,994.7,1779.6,1536.3,4545.8,1569.9,2426.0,929.8,1859.6
7,21,3,22.3,23.6,20.9,15.5,16.4,14.6,29.7,11.1,12.0,4.1,20.5,320.2,508.8,359.3,393.6,1029.7,1834.1,312.3,624.5
7,22,4,23.2,23.6,22.8,17.4,18.0,16.9,6.5,20.1,20.8,8.4,1.2,15.3,23.9,16.5,48.7,614.7,1113.0,158.2,316.3
7,23,5,24.8,26.3,23.4,16.4,16.8,15.9,32.8,294.8,537.0,439.4,82.9,5.2,12.9,18.7,253.3,1170.2,2100.4,382.0,764.1
7,24,6,24.1,27.0,21.1,13.2,13.5,12.9,648.4,1780.6,2105.8,1220.4,153.1,964.3,1547.0,1266.7,4182.3,1601.2,2514.4,851.9,1703.8
7,25,7,20.7,23.2,18.3,12.8,13.3,12.2,106.4,16.4,12.7,8.8,96.2,877.4,1348.0,939.1,990.1,1287.8,2244.6,491.9,983.9
7,26,1,24.0,26.3,21.7,14.9,15.2,14.6,263.1,460.0,561.8,346.2,48.3,316.7,685.9,646.2,1562.1,1787.5,3102.9,491.9,983.9
7,27,2,24.4,25.4,23.3,16.0,16.2,15.7,20.1,7.6,8.1,4.1,25.6,171.0,243.4,159.7,160.4,915.2,1648.0,232.0,464.0
7,28,3,23.1,23.7,22.5,15.7,16.0,15.5,41.6,85.2,113.2,68.6,12.0,25.7,63.6,70.2,217.5,660.6,1180.4,209.9,419.8
7,29,4,23.4,25.0,21.9,14.9,15.2,14.7,29.6,84.9,109.1,68.0,6.6,5.7,24.1,32.5,159.0,989.5,1784.0,214.0,428.0
7,30,5,24.9,27.1,22.8,15.9,16.5,15.3,158.5,464.4,503.5,230.8,17.3,33.0,74.4,92.3,800.8,1532.3,2711.0,344.8,689.7
7,31,6,24.8,25.8,23.9,15.4,16.2,14.7,42.9,89.0,107.2,72.3,8.2,30.2,52.7,57.7,204.0,523.6,932.7,353.6,707.1
8,1,7,25.9,28.7,23.1,15.5,15.6,15.4,597.1,863.5,1107.4,761.4,80.7,729.6,1559.6,1539.6,3097.6,1594.9,2606.3,631.5,1263.0
8,2,1,26.0,28.1,23.8,16.0,16.5,15.5,957.2,1978.6,2211.6,1222.5,107.1,393.8,1012.9,1165.5,4375.3,1401.4,2136.4,660.0,1320.0
8,3,2,24.8,27.1,22.6,14.2,14.2,14.2,679.0,1253.7,1516.8,1005.1,96.7,398.8,944.4,1067.8,3074.9,1608.3,2633.0,650.7,1301.4
8,4,3,21.3,22.2,20.4,14.2,14.4,14.1,27.6,44.6,42.4,17.5,6.6,51.3,79.0,60.5,126.1,1033.3,1866.6,226.2,452.4
8,5,4,18.6,18.6,18.6,13.0,13.1,12.9,5.3,24.2,29.6,14.6,2.6,11.7,16.1,10.2,31.7,547.3,992.0,157.6,315.2
8,6,5,21.8,23.3,20.3,13.2,13.4,13.0,138.8,139.1,131.2,72.3,19.6,165.6,337.1,315.1,586.4,1522.7,2713.3,382.0,764.1
8,7,6,22.8,24.2,21.5,14.1,14.6,13.7,25.1,52.7,66.9,42.9,12.2,60.9,92.5,69.5,117.4,1070.7,1935.2,262.8,525.7
8,8,7,22.8,25.4,20.3,13.0,12.9,13.0,428.0,1341.4,1651.6,956.3,77.1,435.6,872.1,762.8,2127.0,1717.5,2916.8,639.7,1279.3
8,9,1,23.4,25.6,21.1,14.0,14.0,13.9,1056.7,2138.4,2262.7,1185.8,82.3,375.9,884.4,1072.9,4063.1,1429.5,2215.5,705.4,1410.7
8,10,2,24.5,26.4,22.6,15.6,15.6,15.5,939.2,2067.1,2167.1,1118.4,65.8,261.6,604.4,771.2,3523.0,1484.9,2366.7,640.8,1281.6
8,11,3,26.2,28.4,24.1,16.8,16.4,17.2,955.3,1970.9,2180.5,1135.7,70.8,312.6,900.0,1077.9,3609.8,1493.0,2372.5,617.6,1235.1
8,12,4,25.8,27.6,24.0,16.9,16.7,17.0,415.9,1340.5,1513.6,768.3,50.3,129.4,227.2,246.2,1673.7,1583.0,2717.9,483.2,966.5
8,13,5,25.3,26.6,23.9,17.3,17.4,17.2,92.1,396.8,472.6,262.8,9.1,63.3,108.4,105.4,467.7,1311.8,2340.0,348.3,696.6
8,14,6,26.0,27.3,24.6,18.4,18.8,18.0,295.7,267.5,339.7,228.8,16.5,100.2,367.0,491.3,921.1,1388.9,2437.6,386.7,773.4
8,15,7,23.9,24.2,23.5,17.6,17.9,17.3,24.6,81.4,102.6,64.2,8.6,23.9,37.9,29.1,91.1,842.3,1522.4,270.4,540.8
8,16,1,23.2,24.9,21.5,14.9,14.7,15.0,44.8,168.0,201.8,112.4,8.0,51.9,86.6,71.8,201.0,1128.9,2032.9,386.1,772.2
8,17,2,22.7,25.5,19.9,12.4,11.8,13.1,866.8,1417.4,1312.4,549.3,34.0,411.8,787.5,892.3,2644.9,1577.3,2616.8,692.0,1384.0
8,18,3,24.5,27.2,21.8,14.2,13.9,14.5,1430.4,1731.5,1449.4,549.1,24.1,646.1,1653.6,1901.8,4327.3,1296.7,1951.5,644.3,1288.6
8,19,4,24.4,26.7,22.0,15.0,14.9,15.1,1242.9,1080.3,766.9,286.3,29.0,389.2,1189.4,1520.4,3349.8,1407.1,2245.8,560.0,1120.0
8,20,5,24.3,25.8,22.8,14.4,14.0,14.8,475.7,635.9,568.0,170.3,10.3,79.4,312.7,423.0,1286.9,1452.4,2520.2,463.5,926.9
8,21,6,22.0,24.0,20.0,13.9,14.1,13.6,476.1,549.8,463.9,134.5,11.2,334.0,793.9,789.1,1414.0,1518.5,2627.2,471.6,943.2
8,22,7,20.1,21.0,19.2,12.8,13.2,12.4,44.6,83.3,91.1,53.3,4.6,35.6,69.5,67.2,130.1,984.4,1777.1,257.6,515.2
8,23,1,20.3,23.1,17.6,11.7,12.2,11.2,374.3,809.2,740.8,265.7,8.1,60.7,126.7,163.5,1025.3,1441.9,2524.9,504.2,1008.3
8,24,2,21.3,24.3,18.3,11.8,11.8,11.8,1465.7,1290.9,879.4,269.6,21.4,902.9,2016.0,2198.4,3740.8,1310.6,2028.3,715.8,1431.7
8,25,3,22.8,24.9,20.7,13.8,13.7,13.8,1138.2,2129.6,1899.8,794.1,10.2,107.2,260.5,544.9,2835.2,1321.8,2134.1,632.1,1264.2
8,26,4,25.3,27.8,22.8,14.9,14.8,15.0,1714.3,2451.5,2286.5,1043.6,29.5,312.9,1157.0,1641.3,4198.7,1213.1,1807.3,732.1,1464.2
8,27,5,25.3,27.6,23.0,14.5,13.7,15.4,1214.9,1451.2,1138.6,482.9,16.2,136.2,502.8,914.1,2692.4,1416.1,2321.3,619.3,1238.6
8,28,6,26.0,27.9,24.0,17.1,17.4,16.9,970.6,1381.1,1244.7,521.3,5.4,105.1,405.8,757.5,2222.4,1481.0,2481.8,517.5,1035.1
8,29,7,25.5,27.5,23.4,16.3,16.0,16.6,1158.5,1857.4,1670.2,671.7,7.3,196.4,615.9,911.3,2699.6,1480.7,2435.3,585.0,1170.0
8,30,1,25.1,27.3,22.9,16.2,16.9,15.5,582.6,1485.9,1499.3,679.8,4.7,83.6,198.9,282.9,1445.6,1466.9,2526.0,568.1,1136.3
8,31,2,23.5,26.0,21.1,13.8,13.8,13.8,848.2,951.6,1022.9,569.0,4.8,529.3,1500.1,1664.2,2088.4,1463.7,2457.4,675.7,1351.4
9,1,3,23.5,26.5,20.5,12.2,11.9,12.6,1983.3,2265.6,1774.1,588.1,1.7,554.4,1640.2,2113.0,4230.2,1156.9,1701.5,827.5,1654.9
9,2,4,22.5,25.2,19.9,13.2,13.6,12.8,1455.4,1534.4,1161.5,419.0,2.8,246.0,873.5,1354.1,2905.7,1381.4,2236.4,601.3,1202.5
9,3,5,23.5,25.2,21.7,14.9,15.4,14.5,748.3,1225.5,979.7,295.8,2.0,6.7,53.0,241.4,1463.1,1251.6,2137.6,467.5,935.1
9,4,6,22.5,23.9,21.2,14.1,14.4,13.8,44.0,99.3,115.9,63.2,.1,49.1,98.9,95.6,110.9,756.7,1364.2,259.9,519.9
9,5,7,23.9,25.5,22.4,15.1,15.6,14.7,607.5,646.9,365.9,99.6,.0,14.9,91.1,318.2,1073.4,1328.7,2315.5,415.2,830.4
9,6,1,25.4,26.9,23.9,17.3,17.7,16.9,530.4,657.1,541.4,238.3,.0,16.5,125.2,382.7,974.3,1305.5,2280.6,399.5,799.0
9,7,2,22.0,22.2,21.8,15.1,14.9,15.3,142.8,785.9,924.3,471.3,.0,.0,6.5,14.6,380.7,715.2,1259.5,369.3,738.5
9,8,3,20.7,21.5,19.9,13.5,13.5,13.4,30.2,41.8,43.8,20.3,.0,29.6,69.1,65.9,64.4,611.3,1104.9,253.5,507.1
9,9,4,21.0,22.7,19.3,13.2,13.8,12.6,466.5,771.9,737.5,342.8,.0,79.7,263.0,421.1,861.9,1362.4,2392.3,450.7,901.3
9,10,5,20.6,23.0,18.2,10.5,10.5,10.5,1458.8,919.7,437.8,100.5,.0,411.4,1213.3,1724.5,2397.0,1300.0,2135.3,639.7,1279.3
9,11,6,18.2,18.5,17.8,11.7,12.0,11.5,19.2,11.2,4.7,1.2,.0,51.4,91.7,77.7,39.6,437.3,790.8,248.3,496.6
9,12,7,19.1,20.8,17.4,10.9,10.9,10.9,196.7,128.9,73.6,13.5,.0,28.1,156.4,220.0,314.2,1089.0,1950.4,359.9,719.9
9,13,1,17.9,19.2,16.7,10.3,10.1,10.4,257.1,276.5,164.5,50.9,.0,5.9,55.3,151.3,393.5,1100.8,1964.3,345.4,690.8
9,14,2,17.7,18.5,16.8,11.7,12.3,11.2,25.7,20.4,6.7,.7,.0,1.4,5.3,17.0,37.6,420.3,760.6,169.2,338.4
9,15,3,19.0,21.3,16.8,10.2,10.1,10.3,1356.5,2418.0,2107.7,688.1,.0,382.8,944.6,1013.0,2190.3,1181.9,1930.6,687.3,1374.7
9,16,4,18.2,20.6,15.8,9.6,9.4,9.7,1076.3,874.0,631.7,239.3,.0,103.4,628.6,1096.2,1581.4,1319.8,2248.1,700.1,1400.3
9,17,5,15.7,19.0,12.5,7.8,7.6,8.1,1284.7,960.7,699.0,214.7,.0,416.3,1376.5,1742.4,1893.9,1348.4,2266.7,906.6,1813.1
9,18,6,15.9,17.6,14.2,8.9,8.9,9.0,218.0,116.7,69.1,19.9,.0,72.8,247.4,317.5,310.8,1050.9,1880.6,392.5,785.0
9,19,7,16.6,16.8,16.4,10.8,11.1,10.5,7.6,25.1,32.1,18.7,.0,1.3,8.9,10.6,11.7,264.3,479.2,180.8,361.7
9,20,1,16.2,17.3,15.2,9.1,9.1,9.2,311.5,87.6,27.5,2.1,.0,75.7,327.6,456.2,419.4,1007.8,1792.2,333.2,666.4
9,21,0,15.8,16.5,15.1,9.6,9.6,9.6,161.1,97.5,40.4,9.3,.0,2.7,56.9,134.1,207.8,864.0,1551.4,303.0,605.9
9,22,0,18.0,19.8,16.2,10.7,11.2,10.3,408.6,579.4,450.6,140.8,.0,26.7,142.5,217.6,531.4,1091.1,1931.7,466.4,932.7
9,23,0,17.5,20.4,14.5,8.9,8.9,9.0,2048.0,2853.7,2189.0,614.9,.0,106.7,413.9,1013.8,2598.2,1044.5,1645.6,858.9,1717.8
9,24,5,17.2,20.0,14.4,9.0,9.1,8.9,2645.6,2315.5,1417.8,291.9,.0,238.2,1233.5,2155.4,3270.4,995.2,1495.6,879.8,1759.6
9,25,6,17.3,20.6,14.1,8.5,8.7,8.3,2414.9,1964.5,1235.6,315.9,.0,282.7,1403.8,2257.2,2925.2,1075.4,1672.4,927.5,1855.0
9,26,7,16.0,18.3,13.6,8.4,8.5,8.3,2097.5,1830.3,1034.2,198.0,.0,113.0,708.2,1500.7,2484.0,1109.2,1779.4,680.9,1361.9
9,27,1,17.0,17.5,16.5,11.3,11.5,11.1,59.7,39.3,9.9,.1,.0,1.4,15.7,42.9,69.3,576.7,1042.0,239.6,479.2
9,28,2,20.7,21.8,19.5,10.6,10.6,10.7,451.1,423.4,307.4,103.7,.0,143.8,439.1,547.6,508.7,1107.4,1962.0,447.2,894.3
9,29,3,15.4,18.6,12.3,6.5,6.6,6.4,2882.6,2891.5,1895.0,478.2,.0,377.1,1415.1,2311.4,3200.6,946.5,1407.2,1034.5,2069.0
9,30,4,13.0,16.0,10.1,6.8,6.8,6.9,1232.5,819.6,460.3,91.9,.0,247.0,1010.0,1393.8,1338.3,1220.5,2087.6,772.2,1544.5
10,1,5,14.9,18.2,11.6,8.0,8.2,7.8,2542.2,2332.7,1470.1,371.9,.0,342.5,1377.1,2206.2,2703.3,1034.6,1615.4,1010.1,2020.1
10,2,6,15.1,17.8,12.3,8.4,8.6,8.2,2073.8,2357.1,1493.3,330.2,.0,138.3,571.7,1192.1,2165.6,1048.6,1694.5,894.3,1788.7
10,3,7,16.0,18.8,13.2,9.1,9.6,8.7,1967.3,1742.0,904.9,153.7,.0,48.0,406.5,1215.5,2045.8,1018.6,1656.1,689.1,1378.2
10,4,1,13.7,14.6,12.9,8.9,9.7,8.2,4.7,13.2,13.3,4.8,.0,1.3,2.3,1.8,4.2,243.3,441.9,258.2,516.4
10,5,2,10.4,12.8,8.0,5.2,5.1,5.4,1920.0,1510.2,796.7,101.3,.0,27.4,499.7,1318.6,1927.2,1018.7,1667.7,728.0,1456.1
10,6,3,10.2,13.3,7.1,5.0,4.8,5.3,2998.6,2021.1,880.7,84.3,.0,329.1,1576.9,2712.5,2918.9,871.6,1301.4,978.1,1956.2
10,7,4,9.9,13.3,6.4,5.3,5.4,5.2,2369.9,1436.3,649.1,168.5,.0,297.5,1453.4,2494.5,2241.3,971.2,1545.6,933.3,1866.6
10,8,5,12.4,14.6,10.1,6.9,7.1,6.7,1016.1,210.4,54.5,10.3,.0,152.5,1008.0,1471.1,932.0,891.8,1529.3,554.8,1109.5
10,9,6,12.8,13.1,12.4,8.3,8.6,7.9,67.0,112.8,86.3,23.1,.0,.0,3.2,16.3,57.4,297.5,535.0,243.6,487.3
10,10,7,13.5,15.8,11.2,7.2,7.2,7.2,1507.0,1590.8,972.4,57.4,.0,36.0,388.2,661.4,1355.9,872.7,1454.9,591.4,1182.8
10,11,1,11.9,14.5,9.3,6.5,6.6,6.4,1942.9,1965.3,1157.2,124.6,.0,75.9,495.3,1059.2,1703.0,1018.3,1684.0,721.6,1443.3
10,12,0,13.5,14.0,12.9,8.7,8.9,8.5,40.0,20.8,8.6,.0,.0,11.5,38.2,50.1,33.2,385.6,697.8,269.8,539.6
10,13,3,15.9,17.5,14.3,9.3,9.5,9.1,1104.8,704.0,345.1,91.3,.0,15.7,394.2,971.0,948.0,955.5,1644.5,604.8,1209.5
10,14,4,15.2,17.3,13.0,8.4,8.5,8.2,1931.6,882.7,304.3,60.2,.0,175.2,1218.6,2153.0,1593.7,939.6,1550.3,714.1,1428.2
10,15,5,13.8,14.6,13.1,8.4,8.4,8.4,34.6,42.5,34.1,9.7,.0,1.2,11.4,23.1,25.0,420.4,761.8,342.5,685.0
10,16,6,12.9,16.0,9.8,6.5,6.5,6.6,2747.2,2321.0,1275.9,174.4,.0,143.4,1045.1,2014.6,2157.3,908.7,1436.3,988.0,1975.9
10,17,7,10.8,14.6,6.9,5.4,5.5,5.3,2995.9,2584.5,1347.0,166.3,.0,156.0,1015.7,2082.7,2323.3,847.3,1308.4,1167.7,2335.3
10,18,1,10.7,13.3,8.0,5.1,4.7,5.4,3179.0,2420.6,1179.8,139.3,.0,153.6,1195.6,2441.2,2441.5,815.5,1239.8,1053.1,2106.2
10,19,2,10.8,11.6,10.0,6.8,6.8,6.8,31.6,17.6,9.5,2.3,.0,2.8,20.0,34.5,22.6,387.6,702.5,293.1,586.2
10,20,3,10.9,11.5,10.2,7.2,7.2,7.3,17.3,9.0,4.7,.3,.0,4.5,17.5,21.8,11.6,275.1,498.9,225.6,451.2
10,21,4,9.9,11.7,8.1,5.5,5.3,5.6,1374.5,1598.2,938.0,109.1,.0,20.1,159.3,522.9,979.3,903.3,1543.3,731.5,1463.1
10,22,5,9.0,12.7,5.4,5.2,5.5,5.0,3277.6,2604.4,1298.1,154.4,.0,113.2,1095.4,2360.8,2325.8,779.1,1182.8,1089.1,2178.3
10,23,6,10.3,12.2,8.3,6.4,6.6,6.1,1383.2,966.1,391.9,39.4,.0,43.3,429.8,1066.2,994.8,916.5,1567.7,675.7,1351.4
10,24,7,12.6,13.2,12.0,8.7,9.0,8.4,32.8,13.0,8.6,2.2,.0,8.6,38.4,49.9,17.7,269.1,487.3,282.6,565.2
10,25,1,11.2,12.5,9.9,7.4,7.4,7.3,1105.7,1227.9,725.0,82.5,.0,2.0,154.8,404.0,738.1,707.0,1210.7,398.9,797.8
10,26,2,10.4,12.6,8.2,5.9,6.0,5.8,1037.7,1227.5,680.6,119.1,.0,18.8,116.6,415.9,661.5,750.0,1295.6,644.9,1289.8
10,27,3,10.1,13.0,7.3,5.2,5.3,5.0,2850.3,2019.4,832.7,70.9,.0,84.7,982.7,2193.4,1867.5,785.8,1239.8,1104.9,2209.7
10,28,4,10.0,13.6,6.5,5.2,5.3,5.1,3129.5,2516.0,1202.2,123.3,.0,76.5,925.7,2140.4,1989.9,758.2,1175.8,1135.7,2271.3
10,29,5,10.5,11.7,9.2,6.4,6.4,6.5,1048.4,478.0,119.1,8.3,.0,34.2,501.4,1037.7,673.8,826.7,1435.1,561.1,1122.3
10,30,6,13.6,15.4,11.7,8.4,8.6,8.2,1690.1,1528.8,582.8,33.3,.0,2.8,114.3,841.8,1125.8,758.3,1267.7,445.4,890.9
10,31,7,11.5,13.3,9.7,5.8,5.5,6.1,934.3,366.3,219.8,62.5,.0,27.3,590.1,1064.0,527.9,568.5,978.1,483.8,967.6
11,1,1,5.9,8.4,3.4,4.1,4.1,4.0,1410.0,1329.4,670.0,132.4,.0,19.4,249.6,878.8,813.1,773.0,1321.2,693.7,1387.5
11,2,2,7.3,10.7,3.9,4.5,4.7,4.4,3531.9,2825.0,1341.5,134.5,.0,52.9,960.0,2364.3,2053.6,674.2,1014.1,1158.9,2317.9
11,3,0,9.7,12.1,7.2,5.3,5.5,5.2,3047.3,2429.9,1162.7,100.0,.0,29.3,791.0,1974.3,1758.3,714.2,1117.6,957.7,1915.5
11,4,4,8.1,8.6,7.6,4.6,4.6,4.6,512.8,695.8,451.7,21.0,.0,.1,9.3,59.8,262.8,514.6,907.1,522.8,1045.5
11,5,5,4.4,4.9,3.9,2.8,3.1,2.5,2872.1,1770.7,620.8,52.4,.0,20.0,894.8,2270.9,1671.1,686.3,1078.1,958.9,1917.8
