åé,ì˙,ójì˙,ïΩãœäOãCâ∑[Åé],,,ïΩãœê‚ëŒéºìx[g/kg'],,,íºíBì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÅE0.89Ç≈èúÇµÇƒäÓèÄâªçœÇ›),,,,,,,,,ìVãÛÅEîΩéÀì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÇΩÇæÇµ0.808ÇÕèÊÇ∂ÇƒÇ¢Ç»Ç¢),,ñÈä‘ï˙éÀ[Wh/m2],,
,,,ëSì˙,7Å`18éû,19Å`6éû,ëSì˙,7Å`18éû,19Å`6éû,S,SW,W,NW,N,NE,E,SE,êÖïΩ,âîíº,êÖïΩ,âîíº,êÖïΩ
11,4,4,6.0,5.7,6.3,4.1,3.6,4.7,1038.2,1222.1,700.3,42.9,.0,8.3,75.5,326.5,448.6,625.1,1086.2,560.0,1120.0
11,5,5,-2.1,-1.7,-2.5,2.7,2.6,2.7,649.7,417.6,182.7,11.7,.0,22.3,281.2,556.4,277.2,615.1,1087.4,318.1,636.2
11,6,6,0.7,1.1,0.2,3.4,3.3,3.4,161.3,127.9,57.0,8.5,.0,4.1,49.5,117.8,69.5,407.8,733.9,319.2,638.5
11,7,7,8.7,11.0,6.3,5.5,6.0,5.1,2824.1,2408.4,888.9,39.3,.0,13.2,291.9,1548.8,1359.8,550.4,858.3,660.6,1321.2
11,8,1,10.8,11.9,9.7,6.8,7.0,6.7,109.9,75.2,32.4,3.6,.0,3.0,40.9,88.2,45.6,371.2,669.9,284.9,569.9
11,9,2,4.9,4.6,5.1,4.1,3.8,4.4,483.2,407.6,89.1,4.6,.0,1.5,31.1,261.1,241.5,436.3,768.7,441.9,883.9
11,10,3,3.4,4.4,2.4,3.6,3.9,3.3,214.2,154.2,52.0,4.3,.0,3.8,50.2,155.4,93.4,433.4,778.0,396.0,792.0
11,11,4,1.5,2.2,0.8,3.1,3.1,3.1,835.9,221.0,69.8,4.9,.0,7.0,511.8,941.5,327.5,499.0,869.9,592.0,1183.9
11,12,5,1.8,2.5,1.0,3.2,3.1,3.2,1395.3,799.2,114.7,5.1,.0,8.7,285.0,1128.6,652.4,541.3,916.4,550.1,1100.2
11,13,6,1.3,2.0,0.6,3.4,3.4,3.4,898.3,751.6,319.3,9.0,.0,3.6,140.9,490.8,372.9,575.8,1006.0,389.0,778.0
11,14,7,1.1,1.8,0.3,2.9,2.9,2.9,1647.7,935.6,126.3,5.1,.0,12.4,375.1,1342.6,736.3,543.5,910.6,483.2,966.5
11,15,1,-0.5,0.1,-1.0,2.9,2.7,3.0,1676.5,1361.7,521.5,30.8,.0,20.7,324.5,1032.7,660.1,603.5,1024.6,440.2,880.4
11,16,2,1.8,2.7,0.9,2.8,2.7,3.0,2691.1,1968.2,472.7,6.4,.0,15.0,341.3,1719.0,1174.0,484.7,757.1,600.7,1201.4
11,17,3,6.1,7.3,4.8,4.3,4.8,3.7,282.9,136.2,77.9,3.3,.0,8.3,198.9,299.0,69.4,377.0,675.7,491.9,983.9
11,18,4,4.1,5.4,2.9,3.9,4.1,3.8,1656.0,1165.2,430.5,4.8,.0,46.0,583.1,1206.2,574.1,566.8,964.1,732.7,1465.4
11,19,5,1.7,2.4,1.0,3.9,3.9,3.8,391.8,94.5,26.4,.7,.0,6.1,298.0,479.3,107.6,394.1,702.5,455.3,910.6
11,20,6,2.5,3.8,1.2,4.2,4.4,4.0,786.6,443.9,125.8,1.3,.0,5.1,258.6,627.0,291.3,501.7,879.2,332.0,664.1
11,21,7,1.6,2.1,1.1,3.2,3.2,3.2,399.7,446.0,269.6,9.1,.0,3.6,59.8,137.7,106.8,406.8,725.7,460.5,921.1
11,22,1,6.8,7.8,5.8,4.5,5.0,4.1,314.4,165.9,44.2,.9,.0,6.8,115.5,282.1,107.6,404.6,723.4,404.1,808.3
11,23,0,5.4,6.1,4.7,4.4,4.9,3.9,125.2,77.7,28.8,.4,.0,3.4,50.1,102.7,38.2,316.0,569.9,265.7,531.5
11,24,3,-3.3,-3.5,-3.1,2.4,2.4,2.4,138.2,75.2,29.9,.5,.0,2.9,61.1,121.4,40.8,304.7,548.9,234.9,469.9
11,25,4,-2.8,-2.7,-3.0,2.4,2.5,2.4,118.6,70.6,30.9,.5,.0,2.9,53.2,101.3,32.3,297.1,536.1,298.9,597.8
11,26,5,4.0,5.7,2.2,3.2,3.4,3.0,4017.1,2820.9,887.1,8.0,.0,12.8,794.2,2683.3,1381.3,398.2,565.2,940.3,1880.6
11,27,6,5.2,5.9,4.5,3.8,3.6,4.0,2315.2,1012.1,113.4,1.4,.0,30.6,830.0,2205.6,787.3,443.3,716.4,749.6,1499.1
11,28,7,5.9,6.5,5.3,4.7,4.9,4.5,2961.7,2040.7,481.4,1.6,.0,8.5,458.3,1976.4,1068.1,433.5,668.7,669.3,1338.6
11,29,1,4.7,6.1,3.3,4.1,4.2,4.0,1779.9,1031.8,277.7,1.2,.0,2.9,441.6,1370.6,599.9,493.6,828.1,689.1,1378.2
11,30,2,4.5,5.9,3.1,4.1,4.3,3.9,2895.0,1771.6,644.8,7.0,.0,9.4,894.8,2231.2,852.1,480.1,768.7,908.3,1816.6
12,1,3,0.7,0.4,1.0,3.2,3.1,3.3,245.4,154.9,28.4,.3,.0,1.5,43.0,185.0,84.4,338.5,605.9,380.9,761.8
12,2,4,4.3,5.3,3.4,3.7,3.7,3.7,781.0,218.2,64.8,.7,.0,12.2,511.6,893.2,180.8,408.1,717.6,533.8,1067.6
12,3,5,4.6,4.7,4.5,3.5,3.5,3.6,1880.8,1470.4,622.3,5.2,.0,1.5,325.2,1103.4,546.9,471.2,789.7,615.8,1231.6
12,4,6,7.4,9.9,4.8,4.8,5.5,4.1,355.0,145.6,42.3,.4,.0,.4,150.9,336.0,99.0,360.6,643.1,401.8,803.6
12,5,7,-2.1,-1.5,-2.7,2.3,2.2,2.3,1162.6,638.8,149.1,.6,.0,3.5,413.5,974.3,327.4,462.3,800.1,445.4,890.9
12,6,1,-1.9,-1.8,-2.1,2.9,3.0,2.8,80.5,56.7,18.4,.2,.0,.3,18.4,55.1,22.9,234.4,423.3,224.5,448.9
12,7,2,-0.2,1.0,-1.4,2.8,2.5,3.0,1392.7,701.7,149.3,1.8,.0,2.0,437.3,1224.7,403.0,453.5,775.7,601.3,1202.5
12,8,3,0.3,1.5,-0.8,3.3,3.4,3.2,315.3,267.1,104.1,.3,.0,.3,36.4,161.9,90.4,359.2,642.0,408.2,816.4
12,9,4,-3.6,-3.0,-4.3,2.5,2.7,2.3,220.8,82.5,26.3,.2,.0,.5,116.3,226.3,50.3,299.9,538.5,357.6,715.2
12,10,5,-3.0,-2.7,-3.3,2.5,2.5,2.5,199.0,170.3,71.6,.6,.0,.3,25.8,107.9,52.4,304.9,547.8,307.0,614.1
12,11,6,-1.7,-0.5,-2.9,2.6,2.7,2.4,99.2,60.7,23.4,.1,.0,.3,33.2,77.0,24.2,246.1,444.3,224.5,448.9
12,12,7,-3.0,-2.8,-3.2,2.5,2.7,2.4,113.6,68.1,26.4,.2,.0,.1,42.1,91.8,25.8,262.9,474.5,274.5,548.9
12,13,1,-3.9,-3.8,-4.0,2.5,2.4,2.5,103.1,70.0,24.1,.1,.0,.0,24.8,72.4,27.1,255.2,460.5,216.3,432.6
12,14,2,-4.5,-4.6,-4.4,2.1,2.1,2.2,123.2,87.3,32.9,.2,.0,.1,29.9,83.2,31.0,265.7,479.2,384.4,768.7
12,15,3,-4.6,-4.4,-4.9,2.0,1.9,2.1,4602.5,3164.1,976.5,3.2,.0,1.7,948.4,3129.2,1267.1,320.9,426.8,1043.2,2086.4
12,16,4,-1.8,-0.3,-3.3,2.6,2.9,2.4,155.3,100.9,31.8,.1,.0,.1,39.8,112.5,40.6,285.5,514.0,549.5,1099.0
12,17,5,-2.0,-1.2,-2.8,2.4,2.4,2.5,2318.0,1521.6,303.1,.4,.0,1.4,446.3,1651.4,684.0,428.0,696.6,646.6,1293.3
12,18,6,-6.8,-6.9,-6.6,1.8,1.8,1.7,96.4,74.9,28.3,.1,.0,.0,17.3,57.1,24.9,249.3,450.1,214.0,428.0
12,19,7,-10.6,-10.6,-10.7,1.4,1.4,1.4,80.2,55.0,22.6,.1,.0,.1,24.1,56.4,18.2,220.1,397.7,185.5,371.0
12,20,1,-5.8,-4.7,-6.9,2.2,2.4,2.0,100.5,68.7,21.6,.0,.0,.1,21.7,68.8,26.9,254.5,459.4,264.0,528.0
12,21,2,-1.9,-1.0,-2.8,2.5,2.4,2.5,1739.9,758.4,111.6,.3,.0,1.3,617.3,1615.6,470.2,426.2,716.4,678.0,1356.1
12,22,3,-1.9,-1.8,-2.0,2.8,2.7,2.9,2065.4,1809.2,577.8,.4,.0,.4,130.9,985.8,600.4,414.7,681.5,551.8,1103.7
12,23,0,-2.5,-1.7,-3.3,2.7,2.7,2.6,4421.4,2980.6,868.2,1.3,.0,2.5,922.2,3052.7,1207.8,333.6,457.1,904.2,1808.5
12,24,5,-4.7,-4.0,-5.3,1.9,1.9,1.9,3992.3,2813.7,788.0,.9,.0,.8,642.5,2596.1,1144.4,338.7,476.8,1126.4,2252.7
12,25,6,-2.2,-1.7,-2.8,2.3,2.3,2.4,208.5,115.4,34.0,.1,.0,.1,66.6,169.0,53.0,309.5,555.9,515.2,1030.4
12,26,7,-0.1,-0.6,0.4,2.9,2.9,3.0,253.8,155.9,55.9,.1,.0,.2,72.0,193.8,63.3,314.1,562.9,380.3,760.6
12,27,1,0.6,0.6,0.5,3.6,3.7,3.5,49.3,37.3,14.1,.0,.0,.0,10.0,30.4,12.5,199.2,360.5,184.3,368.7
12,28,2,-4.9,-5.3,-4.6,2.0,1.8,2.1,2693.2,1501.9,259.1,.2,.0,3.4,711.5,2187.9,769.9,415.8,662.9,621.6,1243.2
12,29,0,-2.2,-1.4,-2.9,2.5,2.6,2.4,120.4,85.4,29.9,.0,.0,.1,26.7,80.0,31.2,265.1,478.0,339.0,678.0
12,30,0,-3.5,-2.5,-4.6,2.1,2.2,2.1,3795.9,2445.8,656.9,5.2,.0,2.5,808.1,2723.7,1080.1,372.3,545.4,920.5,1841.0
12,31,0,-7.9,-7.0,-8.8,1.7,1.7,1.7,4580.9,3019.0,861.2,2.1,.0,4.8,1019.1,3250.4,1275.3,328.0,439.6,1015.3,2030.6
