1F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,階段通路誘導灯,K1-FBF15-321,48,2,4.2857,8, , , , ,　,　,1,3133,1467.7478,2935.4957,5479.5919,0.26786
1F,風除室,Office,廊下,3,4.4,3.5,15.4,0.64979,0.5,ダウンライト,FRS23-H421,48,6,18.7013,8, ,点滅, , ,　,　,0.9,3133,3962.9192,7925.8383,3767.2195,1.0519
2F,2F会議室I-N,Office,会議室,2.6,22.05,15.4,323.9,3.4874,1,埋込下面ルーバー（システム天井用）,FRS28L5-P452,94,96,27.8605,10.9, , ,有,昼両VB有,　,　,0.6375,2169,121783.5544,121783.5544,74738.9196,1.7313
,,,,,,,,,,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,12,1.7413,, , ,有,昼両VB有,　,　,0.6375,,7611.4722,7611.4722,,
2F,2F会議室I-S,Office,会議室,2.6,14.85,15.4,213.7,2.9077,1,埋込下面ルーバー（システム天井用）,FRS28L5-P452,94,64,28.1516,10.9, , ,有,昼両VB有,　,　,0.6375,2169,81189.0363,81189.0363,49310.6117,1.7494
,,,,,,,,,,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,8,1.7595,, , ,有,昼両VB有,　,　,0.6375,,5074.3148,5074.3148,,
2F,2F会議室P-N,Office,会議室,2.6,0,0,48.1,0.8,0.6,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,12,11.7256,10.9, , ,有,昼両VB有,　,　,0.6375,2169,4566.8833,7611.4722,11098.9257,0.41147
2F,2F会議室P-S,Office,会議室,2.6,0,0,37.3,0.7,0.5,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,8,10.0804,10.9, , ,有,昼両VB有,　,　,0.6375,2169,2537.1574,5074.3148,8606.8592,0.29478
2F,2FEVホール,Office,廊下,2.4,11,3.4,37.4,1.0822,0.7,ダウンライト,FRS23-H421,48,12,15.4011,8, ,点滅, , ,　,　,0.9,3133,11096.1737,15851.6767,9148.9615,1.2128
2F,廊下,Office,廊下,2.4,0,0,88.6,0.7,0.5,ダウンライト,FRS23-H421,48,25,13.544,8, ,点滅, , ,　,　,0.9,3133,16512.1632,33024.3264,21673.7431,0.76185
2F,階段室Ｎ,Office,廊下,4,3.2,7,22.4,0.54902,0.5,階段通路誘導灯,K1-FBF15-321,48,2,4.2857,8, , , , ,　,　,1,3133,1467.7478,2935.4957,5479.5919,0.26786
2F,乗降ロビー,Office,廊下,2.4,2.6,4.3,11.2,0.67512,0.5,階段通路誘導灯,K1-FBF15-321,48,1,4.2857,8, , , , ,　,　,1,3133,733.8739,1467.7478,2739.796,0.26786
2F,DS1,Office,機械室,4,3.6,1,3.6,0.19565,0.5,直付富士型,FSS9-161,22,1,6.1111,4.9, , , , ,　,　,1,200,21.472,42.944,34.4333,0.62358
2F,DS2,Office,機械室,4,1.8,1,1.8,0.16071,0.5,直付富士型,FSS9-161,22,1,12.2222,4.9, , , , ,　,　,1,200,21.472,42.944,17.2166,1.2472
2F,機械室1,Office,機械室,3.8,3.2,7,22.4,0.57792,0.5,直付富士型,FSS9-321,48,2,4.2857,4.9, , , , ,　,　,1,200,93.696,187.392,214.2515,0.43732
2F,PS1,Office,機械室,4,2.8,1.2,3.4,0.21,0.5,直付富士型,FSS9-161,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
2F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ダウンライト,FRS23-H421,48,6,17.7778,12, , , , ,　,　,1,3133,5283.8922,8806.487,5944.3788,0.95679
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,1.358,, , , , ,　,　,1,,403.6307,672.7178,,
2F,EPS,Office,機械室,4,6.1,1,6.1,0.21479,0.5,直付富士型,FSS9-161,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
2F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,FSS9-161,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
2F,PS2,Office,機械室,4,2.8,1.2,3.4,0.21,0.5,直付富士型,FSS9-161,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
2F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ダウンライト,FRS23-H421,48,6,17.7778,12, , , , ,　,　,1,3133,5283.8922,8806.487,5944.3788,0.95679
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,1.358,, , , , ,　,　,1,,403.6307,672.7178,,
2F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ダウンライト,FRS23-H421,48,2,24,12, , , , ,　,　,1,3133,1467.7478,2935.4957,1467.7478,1.2292
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,5.5,, , , , ,　,　,1,,336.3589,672.7178,,
2F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,埋込下面開放,FRS15-322,95,1,13.5714,6.6, , , , ,　,　,1,1000,463.6,927.2,450.912,1.2662
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,3.1429,, , , , ,　,　,1,,107.36,214.72,,
2F,倉庫,Office,湯沸室等,2.4,0,0,6.6,0.3,0.5,直付富士型,FSS9-322,95,1,14.3939,6.6, , , , ,　,　,1,1000,463.6,927.2,425.1456,1.0904
2F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,FSS9-321,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
2F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,階段通路誘導灯,K1-FBF15-321,48,2,4.2857,8, , , , ,　,　,1,3133,1467.7478,2935.4957,5479.5919,0.26786
3F,3F事務室I-N,Office,事務室,2.6,22.05,15.4,323.9,3.4874,1,埋込下面ルーバー（システム天井用）,FRS28L5-P452,94,96,27.8605,16.3, , ,有,昼両VB有,　,　,0.6375,3133,175909.5786,175909.5786,161439.1138,1.1577
,,,,,,,,,,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,12,1.7413,, , ,有,昼両VB有,　,　,0.6375,,10994.3487,10994.3487,,
3F,3F事務室I-S,Office,事務室,2.6,14.85,15.4,213.7,2.9077,1,埋込下面ルーバー（システム天井用）,FRS28L5-P452,94,64,28.1516,16.3, , ,有,昼両VB有,　,　,0.6375,3133,117273.0524,117273.0524,106512.9318,1.1698
,,,,,,,,,,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,8,1.7595,, , ,有,昼両VB有,　,　,0.6375,,7329.5658,7329.5658,,
3F,3F事務室P-N,Office,事務室,2.6,0,0,48.1,0.8,0.6,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,12,11.7256,16.3, , ,有,昼両VB有,　,　,0.6375,3133,6596.6092,10994.3487,23974.1321,0.27516
3F,3F事務室P-S,Office,事務室,2.6,0,0,37.3,0.7,0.5,埋込下面ルーバー（システム天井用）,FRS28L5-P451,47,8,10.0804,16.3, , ,有,昼両VB有,　,　,0.6375,3133,3664.7829,7329.5658,18591.1669,0.19712
3F,3FEVホール,Office,廊下,2.4,11,3.4,37.4,1.0822,0.7,ダウンライト,FRS23-H421,48,12,15.4011,8, ,点滅, , ,　,　,0.9,3133,11096.1737,15851.6767,9148.9615,1.2128
3F,廊下,Office,廊下,2.4,0,0,88.6,0.7,0.5,ダウンライト,FRS23-H421,48,25,13.544,8, ,点滅, , ,　,　,0.9,3133,16512.1632,33024.3264,21673.7431,0.76185
3F,階段室Ｎ,Office,廊下,4,3.2,7,22.4,0.54902,0.5,階段通路誘導灯,K1-FBF15-321,48,2,4.2857,8, , , , ,　,　,1,3133,1467.7478,2935.4957,5479.5919,0.26786
3F,乗降ロビー,Office,廊下,2.4,2.6,4.3,11.2,0.67512,0.5,階段通路誘導灯,K1-FBF15-321,48,1,4.2857,8, , , , ,　,　,1,3133,733.8739,1467.7478,2739.796,0.26786
3F,DS1,Office,機械室,4,3.6,1,3.6,0.19565,0.5,直付富士型,FSS9-161,22,1,6.1111,4.9, , , , ,　,　,1,200,21.472,42.944,34.4333,0.62358
3F,DS2,Office,機械室,4,1.8,1,1.8,0.16071,0.5,直付富士型,FSS9-161,22,1,12.2222,4.9, , , , ,　,　,1,200,21.472,42.944,17.2166,1.2472
3F,機械室1,Office,機械室,4,3.2,7,22.4,0.54902,0.5,直付富士型,FSS9-321,48,2,4.2857,4.9, , , , ,　,　,1,200,93.696,187.392,214.2515,0.43732
3F,PS1,Office,機械室,4,2.8,1.2,3.4,0.21,0.5,直付富士型,FSS9-161,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
3F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ダウンライト,FRS23-H421,48,6,17.7778,12, , , , ,　,　,1,3133,5283.8922,8806.487,5944.3788,0.95679
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,1.358,, , , , ,　,　,1,,403.6307,672.7178,,
3F,EPS,Office,機械室,4,6.1,1,6.1,0.21479,0.5,直付富士型,FSS9-161,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
3F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,FSS9-161,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
3F,PS2,Office,機械室,4,2.8,1.2,3.4,0.21,0.5,直付富士型,FSS9-161,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
3F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ダウンライト,FRS23-H421,48,6,17.7778,12, , , , ,　,　,1,3133,5283.8922,8806.487,5944.3788,0.95679
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,1.358,, , , , ,　,　,1,,403.6307,672.7178,,
3F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ダウンライト,FRS23-H421,48,2,24,12, , , , ,　,　,1,3133,1467.7478,2935.4957,1467.7478,1.2292
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,5.5,, , , , ,　,　,1,,336.3589,672.7178,,
3F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,埋込下面開放,FRS15-322,95,1,13.5714,6.6, , , , ,　,　,1,1000,463.6,927.2,450.912,1.2662
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,3.1429,, , , , ,　,　,1,,107.36,214.72,,
3F,倉庫,Office,湯沸室等,2.4,0,0,6.6,0.3,0.5,直付富士型,FSS9-322,95,1,14.3939,6.6, , , , ,　,　,1,1000,463.6,927.2,425.1456,1.0904
3F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,FSS9-321,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
